time_modified,time_published,editors_choice,title,shipping,hotness,picture_url,price,uuid,url,description,category
2018-01-02T16:37:06-05:00,,,"HP 15t Kaby Lake i7 2.7GHz 16"" Touch Laptop",free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/abrawjpbitvtsywewkeh",$550,2170238,https://www.dealnews.com/HP-15-t-Kaby-Lake-i7-2.7-GHz-16-Touch-Laptop-for-550-free-shipping/2170238.html,"HP offers its 4.2-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170238"">HP 15t Intel Kaby Lake Core i7 2.7GHz 15.6"" Touchscreen Laptop</a> in Black for <strong>$549.99</strong> with <strong>free shipping</strong>. That's tied with our mention from September, $520 off list, and the lowest price we've seen. It features an Intel Core i7-7500U 2.7GHz Kaby Lake dual-core processor, 15.6"" 1366x768 (720p) LED-backlit touchscreen LCD, 8GB RAM, 1TB hard drive, 802.11n wireless, Gigabit Ethernet, USB 3.1, HDMI, 3-cell battery, and Windows 10 Home 64-bit.",LAPTOPS
2018-01-02T16:36:14-05:00,,,Anccer Thin iPhone X Case,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ppsak7f5zo4ihjphtdkf",$5,2170175,https://www.dealnews.com/Anccer-Thin-iPhone-X-Case-for-5-free-shipping-w-Prime/2170175.html,"Anccer via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170175"">Anccer Thin iPhone X Case</a> in several colors for $11.99. Coupon code ""HWLO6ING"" drops it to <b>$4.92</b>. With <b>free shipping</b> for Prime members, the lowest price we could find by $9, although we saw it for $1 less two weeks ago. It's compatible with wireless charging. Deal ends February 1.",IPHONE CASES
2018-01-02T16:31:21-05:00,,,Spain & Portugal Hotel & Tour Packages,,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/annlkfxw8hhygbxd0qe7",from $869 per person,2170232,https://www.dealnews.com/Spain-Portugal-Hotel-Tour-Packages-from-869-per-person/2170232.html,"Cosmos via ShermansTravel discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170232"">Spain and Portugal Hotel and Escorted Tour Packages</a>, with prices starting from <b>$869 per person</b>. Choose from a range of itineraries, with durations from six to 30 nights Book this travel deal by January 31.<br>
<br>
Note: International airfare is not included.",VACATIONS
2018-01-02T18:25:54-05:00,,,Equinox Down Alternative Queen Comforter,free shipping,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kbkv2wahtpcjx8acfvcc",$16,2170154,https://www.dealnews.com/Equinox-Down-Alternative-Queen-Comforter-for-16-free-shipping/2170154.html,"Equinox via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170154"">Equinox Down Alternative Queen Comforter</a> in White for $29.97. Coupon code ""7CMXJ578"" cuts that to <strong>$15.75</strong>. With <strong>free shipping</strong>, that's $14 off and the best price we could find. Deal ends January 31.",BEDDING
2018-01-02T15:23:53-05:00,,True,Claiborne Men's Microfiber Pants,$4 pickup at JCP,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wpakx1fwj9subqpu3oi0",$13,2170229,https://www.dealnews.com/Claiborne-Mens-Microfiber-Pants-for-13-4-pickup-at-JCP/2170229.html,"JCPenney offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170229"">Claiborne Men's Microfiber Pants</a> in Riverstone for $17.99. Coupon code ""4DEALS"" cuts that to <strong>$13.49</strong>. Choose <strong>$3.95</strong> in-store pickup to dodge the $8.95 shipping fee. That's $47 off list and the lowest price we could find. They come in limited sizes from 30x30 to 40x32. Deal ends January 10.",PANTS
2018-01-02T16:13:53-05:00,,,Drocon Hacker Drone with 720p Camera,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hv51yp1gyksu6kbhtybe",$30,2170208,https://www.dealnews.com/Drocon-Hacker-Drone-with-720-p-Camera-for-30-free-shipping/2170208.html,"OXA USA COM via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170208"">Drocon Hacker Drone with 720p Camera</a> for $39.99. Coupon code ""AS8COH9N "" cuts it to <strong>$29.99</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $16, although we saw it for $10 less in October. It features headless mode, which keeps the orientation constant, and a 360-degree stunt function. Deal ends January 31.",TOYS & HOBBIES
2018-01-02T17:44:05-05:00,,,BlenderBottle 28-oz. Shaker Bottle,free shipping w/ Prime,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wpjutestyyajxdhvyqet",$5,2170184,https://www.dealnews.com/Blender-Bottle-28-oz.-Shaker-Bottle-for-5-free-shipping-w-Prime/2170184.html,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170184"">BlenderBottle SportMixer Tritan Grip 28-oz. Shaker Bottle</a> in several colors (Black pictured) for <strong>$4.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It's dishwasher safe and features a BlenderBall wire whisk.",SPORTS & FITNESS
,2018-01-02T10:46:50-05:00,,Lenovo IdeaCentre AMD 510A 3.5GHz Desktop PC,free shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ashw9klfww13vstzchht",$425,2170160,https://www.dealnews.com/Lenovo-Idea-Centre-AMD-510-A-3.5-GHz-Desktop-PC-for-425-free-shipping/2170160.html,"Lenovo offer the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170160"">Lenovo IdeaCentre 510A AMD A10-9700 3.5GHz Desktop PC</a> for $499.99. Coupon code ""GAMING15"" cuts it to <strong>$424.99</strong>. With <strong>free shipping</strong>, that's $75 off list and the lowest price we could find. It features an AMD A10-9700 3.5GHz quad-core APU, 12GB RAM, 2TB hard drive, 802.11ac wireless, Bluetooth 4.0, DVD burner, two USB 3.0, four USB 2.0, HDMI, and Windows 10 Home 64. Deal ends January 3.",DESKTOPS
2018-01-02T16:11:29-05:00,,,HotLife LED Travel Mirror,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ouh8jxzti9d8nznrwyoq",$7,2170187,https://www.dealnews.com/Hot-Life-LED-Travel-Mirror-for-7-free-shipping-w-Prime/2170187.html,"HotLife via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170187"">HotLife LED Travel Mirror</a> for $14.98. Coupon code ""N29HNUHP"" cuts that to <strong>$7.49</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's the lowest price we could find by around $15. It features eight dimmable LEDs and one 2x magnification mirror. It requires two CR2025 batteries (and comes with four).",BEAUTY
2018-01-02T15:07:59-05:00,,True,"Apple iPad Pro 10.5"" 64GB WiFi Tablet",pickup at Micro Center,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/knperbgig3t1vrugoarg",$500,2170166,https://www.dealnews.com/Apple-iPad-Pro-10.5-64-GB-Wi-Fi-Tablet-for-500-pickup-at-Micro-Center/2170166.html,"For in-store pickup only and with stock varying by location, Micro Center offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170166"">Apple iPad Pro 10.5"" 64GB WiFi Tablet</a> in Space Gray for <strong>$499.99</strong>. That's tied with our December mention as the lowest price we've seen. (It's the best deal now by $88.) This 2017 model features a new Retina display with 120Hz refresh rate and dynamic adjustment, as well as a new A10X Fusion chip with a 6-core CPU and 12-core GPU.",IPADS
2018-01-02T16:09:44-05:00,,,RCCL 4Nt Bahamas Cruise in March,,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cpnrpnuqk0k0pgippida",from $437 for 2,2170178,https://www.dealnews.com/RCCL-4-Nt-Bahamas-Cruise-in-March-from-437-for-2/2170178.html,"Cruise.com via ShermansCruise a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170178"">Royal Caribbean 4-Night Bahamas Cruise for Two</a> with prices starting from <strong>$437</strong>. (Scroll down on the landing page and click ""Book Now"" next to the March 8 sailing date.) That's the lowest price we could find for such a cruise this March by $139. This roundtrip cruise aboard the Empress of the Seas departs on March 8 from Miami, FL. Book this travel deal by February 28.",CRUISES
2018-01-02T16:08:06-05:00,,,Delta Air Lines Nationwide Flights,,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bipqx1jyvzlle4c5hh22",from $58 1-Way,2170169,https://www.dealnews.com/Delta-Air-Lines-Nationwide-Flights-from-58-1-Way/2170169.html,"Delta Air Lines via ShermansTravel offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170169"">Delta Air Lines 1-Way Fares Nationwide</a> with prices starting from <strong>$58.30</strong>. (On the ShermansTravel landing page, click on ""Delta.com"" in the top line to book.) This price is valid on flights departing on February 28 from Los Angeles, CA, (LAX) with arrival in Phoenix, AZ, (PHX). That's the lowest price we could find for select routes today on Delta by at least $27. Book this travel deal by February 28.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",AIRFARE
2018-01-02T16:02:47-05:00,,,Target Women's January Beauty Box,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bglzn0p5jonwynbt0itb",$7,2170157,https://www.dealnews.com/Target-Womens-January-Beauty-Box-for-7-free-shipping/2170157.html,"Target offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170157"">Target Women's 7-Piece January Beauty Box</a> for <strong>$7</strong> with <strong>free shipping</strong>. That's a buck under the list price of just the two masks. Each box includes seven samples from brands like Dove, Vichy, and Covergirl, as well as a Target beauty coupon.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092166,2170157"">Target Women's 6-Piece Best of Boots Beauty Box</a> for <strong>$7</strong> with <strong>free shipping</strong>. That's at least $5 under the list price of the eyeshadow palette alone. It includes six samples of Boots' cult classics and best-sellers.",BEAUTY
2018-01-02T16:17:57-05:00,,,Lenovo Clearance Sale,free shipping,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xegjgvthrhgw8zgbaciz",Up to 65% off,2170145,https://www.dealnews.com/Lenovo-Clearance-Sale-Up-to-65-off-free-shipping/2170145.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170145"">Lenovo</a> takes <strong>up to 65% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092079,2170145"">laptops, desktops, and accessories</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092082,2170145"">Clearance Sale</a>. Plus, all orders receive <strong>free shipping</strong>. Stock may be limited for some items, and some exclusions may apply.",COMPUTERS
2018-01-02T16:01:07-05:00,,,The North Face Men's Campshire Jacket,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zs2hhslcrnaysawn79kd",$88,2170148,https://www.dealnews.com/The-North-Face-Mens-Campshire-Jacket-for-88-free-shipping/2170148.html,"Proozy offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170148"">The North Face Men's Campshire Full Zip Jacket</a> in several colors (Urban Navy pictured) for $99.99. Coupon code ""DN88"" knocks it to <strong>$88</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $41. It comes in sizes S to XXL. Deal ends January 8.",COATS
,2018-01-02T10:02:43-05:00,,500 Business Cards,$5 shipping,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lfrsikztl5eq4uvbf8et",$10,2170139,https://www.dealnews.com/500-Business-Cards-for-10-5-s-h/2170139.html,"Vistaprint continues to offer <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170139"">500 Business Cards</a> with prices starting from <b>$9.99</b> plus <b>$4.99</b> for shipping. (You may need to apply coupon code ""VPBC500"" and choose ""Economy shipping"" at checkout to get this deal.) That's tied with our November mention, $10 off list, and the lowest price we could find. Each card measures 2"" x 3.5"". Choose from 45 designs for economy cards or more than 4,000 designs for standard business cards.",SUPPLIES
2018-01-02T16:30:09-05:00,,,J.Crew Main Event Sale,free shipping w/ $150,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ys4p3qy38r3aoaqlz58a",Up to 50% off + 40% off,2170142,https://www.dealnews.com/J.Crew-Main-Event-Sale-Up-to-50-off-40-off-free-shipping-w-150/2170142.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170142"">J.Crew</a> takes an <strong>extra 40% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092070,2170142"">final sale styles</a>, already marked <strong>up to 50% off</strong>, via coupon code ""NEWYEAR"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092073,2170142"">Main Event Sale</a>. Plus, the same code takes <strong>40% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092076,2170142"">cozy styles</a>. Shipping adds <strong>$5</strong>, but orders of $150 or more bag free shipping. Some exclusions apply.<br>
<br>
Note: Final sale items cannot be returned or exchanged.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s279/J.Crew/"">J.Crew Coupons</a>.</p>",CLOTHING & ACCESSORIES
2018-01-02T15:58:27-05:00,,,3 Cambond Retractable Ball Point Pens,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fvoryifxmujeov6i7g6a",$6,2170130,https://www.dealnews.com/3-Cambond-Retractable-Ball-Point-Pens-for-6-free-shipping-w-Prime/2170130.html,"Cambond via Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170130"">three Cambond Stainless Steel Retractable Ball Point Pens</a> for $9.99. Coupon code ""K47ILVNL"" drops it to <b>$5.99</b>. Plus, Prime members bag <b>free shipping</b>. That's $3 off list, tied with our mention from two weeks ago, and the lowest price we could find. Each pen has an all-metal design with 1mm point and includes a refill cartridge. Deal ends January 7.",SUPPLIES
,2018-01-02T09:51:44-05:00,,Lenovo Skylake i5 Quad Desktop PC w/ 2GB GPU,free shipping,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xa6v2d5lt7gdqlgwez5v",$900,2170127,https://www.dealnews.com/Lenovo-Skylake-i5-Quad-Desktop-PC-w-2-GB-GPU-for-900-free-shipping/2170127.html,"Lenovo via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170127"">Lenovo IdeaCentre 710 Intel Skylake Core i5 3.4GHz Desktop PC</a> for <strong>$899.99</strong> with <strong>free shipping</strong>. That's $300 off list and the lowest we could find. It features an Intel Core i7-6700 3.4GHz Skylake quad-core processor, 32GB RAM, 1TB 7200 rpm hard drive with an 8GB SSD, Nvidia GeForce GTX 960 2GB graphics, DVD burner, 802.11ac wireless, Bluetooth 4.0, and Windows 10 Home 64-bit.",DESKTOPS
2018-01-02T15:56:58-05:00,,,Pineapple Corer and Slicer,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zyl0jhlsmqk91tmsarxe",$4,2170124,https://www.dealnews.com/Pineapple-Corer-and-Slicer-for-4-free-shipping/2170124.html,"GearXS via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170124"">Pineapple Corer and Slicer</a> for <b>$3.99</b> with <b>free shipping</b>. That's the lowest price we could find by $2, outside of other eBay vendors. It can core and slice a pineapple in one operation.",KITCHEN
2018-01-02T15:56:21-05:00,,,Ace Teah Air Vent Magnetic Car Phone Holder,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gqwbavfmq7n0t4b0zui1",$7,2170136,https://www.dealnews.com/Ace-Teah-Air-Vent-Magnetic-Car-Phone-Holder-for-7-free-shipping-w-Prime/2170136.html,"Ace Teah via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170136"">Ace Teah Air Vent Magnetic Car Phone Holder</a> for $9.99. Coupon code ""VT2UODVG"" cuts it to <b>$6.99</b>. With <b>free shipping</b> for Prime members, that's tied with our mention from three weeks ago at $3 off and the lowest price we could find. It features a 360-degree ball joint. Deal ends January 7.",CELL PHONE ACCESSORIES
2018-01-02T15:54:16-05:00,,,Neiman Marcus Last Call Sale,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v4pqnlyk5acmhtwslzis",Up to 70% off,2170118,https://www.dealnews.com/Neiman-Marcus-Last-Call-Sale-Up-to-70-off-free-shipping/2170118.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092013,2170118"">Neiman Marcus</a> takes <strong>up to 70% off</strong> a selection <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092010,2170118"">women's clothing, shoes, accessories, home items, toys, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170118"">Last Call Sale</a>. Plus, all orders receive <strong>free shipping</strong>.",NEIMAN MARCUS COUPONS
2018-01-02T16:27:27-05:00,,,Small Appliances at Best Buy,free shipping w/ $35,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l2d1easz6ywqivgamaud",20% off 1 full-price item,2170121,https://www.dealnews.com/Small-Appliances-at-Best-Buy-20-off-1-full-price-item-free-shipping-w-35/2170121.html,"Best Buy takes <strong>20% off</strong> one <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170121"">regular-priced small appliance</a> via coupon code ""SAVEONSMALLSNOW"". Choose in-store <strong>pickup</strong> to dodge shipping fees, which start around $3, or bag free shipping on orders of $35 or more <i>before</i> discount. Several brand exclusions apply, such as Dyson, Vitamix, and LG. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s560/Best-Buy/"">Best Buy Coupons</a>.</p>",SMALL APPLIANCES
2018-01-02T15:52:45-05:00,,,Amped WiFi Range Extender,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/caomnjddm7wugs4mmw2b",$30,2170097,https://www.dealnews.com/Amped-Wi-Fi-Range-Extender-for-30-free-shipping/2170097.html,"Dpi via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170097"">Amped WiFi Range Extender</a> for <strong>$29.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $9. It features speeds up to 300Mbps and a coverage of up to 10,000 square feet.",WIRELESS NETWORKING
2018-01-02T15:03:19-05:00,,True,Fisher-Price Imaginext DC Flight City Playset,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nzdpvyjwtttnobzjeh61",$29,2170115,https://www.dealnews.com/Fisher-Price-Imaginext-DC-Flight-City-Playset-for-29-free-shipping/2170115.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170115"">Fisher-Price Imaginext DC SuperFriends Super Hero Flight City Playset</a> for <strong>$29.05</strong>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's $4 below our mention from three weeks ago and the lowest price we've seen. (It's the best deal now by $14.) It combines Gotham City and Metropolis and features four power pads.",TOYS & HOBBIES
2018-01-02T15:51:49-05:00,,,New Balance Men's 410v5 Trail Running Shoes,free s&h w/beauty item,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wtkolqvpretz4kpa2jek",$37,2170109,https://www.dealnews.com/New-Balance-Mens-410-v5-Trail-Running-Shoes-for-37-free-s-h-w-beauty-item/2170109.html,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170109"">New Balance Men's 410v5 Trail Running Shoes</a> for <strong>$37.48</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091950,2170109"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's the lowest price we could find by $13, although we saw them for $2 less last month. They're available in sizes 8 to 13.",SHOES
2018-01-02T16:26:12-05:00,,,Skechers Men's Quantum Flex Walking Sneakers,free s&h w/beauty item,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v0richsb7sblpevm8dxp",$22,2170103,https://www.dealnews.com/Skechers-Mens-Quantum-Flex-Walking-Sneakers-for-22-free-s-h-w-beauty-item/2170103.html,"Finish Line via Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170103"">Skechers Men's Quantum Flex Walking Sneakers</a> in Grey for <strong>$22.48</strong>. Plus, pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091941,2170103"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's tied with our mention from a week ago and the lowest price we could find now by $23. They're available in select sizes from 9 to 13.",SHOES
,2018-01-02T09:01:14-05:00,,GoodBaby Lufta 3-in-1 Sleeper Play Yard,free shipping,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/s7cywtlw0ja4vgzhn299",from $150,2170067,https://www.dealnews.com/Good-Baby-Lufta-3-in-1-Sleeper-Play-Yard-from-150-free-shipping/2170067.html,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170067"">GoodBaby Lufta 3-in-1 Sleeper Play Yard</a> for <strong>$149.96</strong> with <strong>free shipping</strong>. (Non members pay a $14.99 surcharge.) That's the lowest price we could find by $10. It acts as a bassinet, play yard, toddler cot, and measures 40.5"" x 28.5"" x 30"" when assembled. Deal ends January 4.",BABIES & KIDS ITEMS
2018-01-02T15:51:21-05:00,,,Refurb Hoover WindTunnel 2 Rewind Vacuum,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/shlcxg8vlff0bfn5fjdd",$40,2170106,https://www.dealnews.com/Refurb-Hoover-Wind-Tunnel-2-Rewind-Vacuum-for-40-free-shipping/2170106.html,"Hoover via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170106"">Hoover WindTunnel 2 Rewind Bagless Upright Vacuum</a> for <strong>$39.99</strong> with <strong>free shipping</strong>. That's tied with our October mention as the best deal we've seen for this model in any condition. (It's the lowest for a refurb today by $30.) It features a 25-foot cord, HEPA filter, dual-cyclonic action, and bottom-release cup.<br>
<br>
Note: A 6-month Hoover warranty applies.",VACUUM CLEANERS
,2018-01-02T08:52:45-05:00,,Ozark Trail Mummy 30-Degree Sleeping Bag,pickup at Walmart,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zso77qzpoqyuvo651eao",$29,2170082,https://www.dealnews.com/Ozark-Trail-Mummy-30-Degree-Sleeping-Bag-for-29-pickup-at-Walmart/2170082.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170082"">Ozark Trail Mummy Eulin Fiber 30-Degree Sleeping Bag</a> in Grey/Purple for <strong>$28.58</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's $16 off list and the lowest price we could find.",CAMPING & OUTDOORS
2018-01-02T15:00:12-05:00,,True,Refurb Unlocked iPhone 7 Plus 32GB Smartphone,free shipping,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/g0kyx2o6u5fwrfopv0ck",$510,2170100,https://www.dealnews.com/Refurb-Unlocked-iPhone-7-Plus-32-GB-Smartphone-for-510-free-shipping/2170100.html,"MyWitOutlet via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170100"">Unlocked Apple iPhone 7 Plus 32GB Smartphone</a> in several colors (Black pictured) for <strong>$509.99</strong> with <strong>free shipping</strong>. That's $10 under a Black Friday week deal and the lowest price we've seen for an unlocked iPhone 7 Plus. (It's also $159 under the best we could find for a new one.)<br>
<br>
Note: No warranty information is provided. Also, this device may have visible cosmetic flaws but is otherwise fully functional.",APPLE IPHONES
2018-01-02T15:50:22-05:00,,,Scheppend Baby Stroller Blanket,free shipping w/ Prime,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c4nxwloxknjvhejcaidb",$14,2170085,https://www.dealnews.com/Scheppend-Baby-Stroller-Blanket-for-14-free-shipping-w-Prime/2170085.html,"Scheppend via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170085"">Scheppend Baby Stroller Blanket</a> in Black for $22.59. Coupon code ""GYLPDMPT"" cuts it to <strong>$13.55</strong>. With <strong>free shipping</strong> for Prime members, that's the lowest price we could find by $13. It is 100% cotton and measures 38.6"" in length. Deal ends February 27.",BABIES & KIDS ITEMS
