time_published,uuid,editors_choice,picture_url,price,shipping,url,hotness,time_modified,description,title,category
2018-01-03T11:54:33-05:00,2171030,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iubpjvr3ee07j74s2q9n",$9,free shipping w/ Prime,https://www.dealnews.com/Ikong-Brother-Compatible-Toner-Cartridge-2-pk-for-9-free-shipping-w-Prime/2171030.html,0,,"Ikong via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171030"">IKong Brother-Compatible TN660/TN630 Black Toner Cartridge 2-Pack</a> for $14.99 Coupon code ""GRUF8DMH"" cuts that to <strong>$8.99</strong>. Plus, Prime members bag <b>free shipping</b>. That's $3 under our June mention and the lowest price we've seen. (It's $18 under the best deal we could find for a similar pair elsewhere now.) They're compatible with many Brother HL, MFC, Intellifax, and DCP series devices. Deal ends February 1.",Ikong Brother-Compatible Toner Cartridge 2pk,INK & TONER
2018-01-03T11:51:56-05:00,2170997,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cpmpiwsdja3a6u7b4tab",$18,free shipping,https://www.dealnews.com/Weme-USB-3.0-to-SATA-IDE-Adapter-Converter-for-18-free-shipping/2170997.html,0,,"Weme via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170997"">Weme USB 3.0 to Serial ATA/IDE Adapter with Universal 2.5""/3.5"" Hard Drive Disk Converter</a> for $28.99. Coupon code ""57WDGM8M"" cuts it to <strong>$17.99</strong>. With <strong>free shipping</strong>, that's tied with last month's mention and the lowest price we could find by $15 today. It features a 1-touch backup function and transfer rates up to 5Gb/s. Deal ends January 15.",Weme USB 3.0 to SATA/IDE Adapter/Converter,USB ACCESSORIES
2018-01-03T11:51:21-05:00,2171006,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ooalnvhabotpmj94kaub",$3,,https://www.dealnews.com/Alton-Brown-Im-Just-Here...-Kindle-eBook-for-3/2171006.html,0,,"Amazon offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171006"">Alton Brown's <i>I'm Just Here for the Food: Version 2.0: The Director's Cut</i> Kindle eBook</a> for <b>$2.99</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094479,2171006"">Barnes &amp; Noble</a> has it for Nook for the same.) That's the lowest price we could find by $14.","Alton Brown ""I'm Just Here..."" Kindle eBook",EBOOKS
2018-01-03T11:50:32-05:00,2171027,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qirjo7nwzxqux47a9w52",from $349 per person,,https://www.dealnews.com/Cruise.com-Princess-Cruises-Sale-from-349-per-person/2171027.html,0,,"Cruise.com via ShermansTravel discounts select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171027"">Princess Cruises 2018 cruises</a> with prices starting from <strong>$349 per person</strong>. Plus, bag <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094500,2171027"">up to $600 onboard credit</a> for <b>free</b> on select cruises. That yields low starting prices for Princess cruises. Additional fees and blackout dates apply. Save on a range of itineraries, with departures from San Francisco or Los Angeles. This travel deal ends January 10.",Cruise.com Princess Cruises Sale,CRUISES
2018-01-03T11:48:39-05:00,2171015,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vjnzzdhf9hbnat9mevpt",,,https://www.dealnews.com/features/best-headphone-deals/,,,"Whether you're a true audiophile or just need new earbuds for your gym routine, check out our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-headphone-deals/"">headphone deals</a>. Preorder high-end Sennheiser cans, score cheap earbuds, and more.",Best Headphone Deals: Save $10 on Already-Cheap Earbuds,ROUNDUPS
2018-01-03T11:45:22-05:00,2170994,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yj2ccue2pvcaakkwcazl",$2,free shipping w/ Prime,https://www.dealnews.com/Weme-Micro-USB-2.0-Aluminum-3-Foot-Cable-for-2-free-shipping-w-Prime/2170994.html,0,,"Weme via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170994"">Weme Micro USB 2.0 Aluminum 3-Foot Cable</a> in several colors (Black pictured) for $4.99. Coupon code ""M66D9HCB"" drops it to <b>$1.99</b>. Plus, Prime members bag <b>free shipping</b>. That's tied with our mention from three weeks ago and the lowest price we could find by a buck. This type-A male to micro B male cable features gold-plated connectors. Deal ends January 15.",Weme Micro USB 2.0 Aluminum 3-Foot Cable,COMPUTER CABLES
2018-01-03T11:34:59-05:00,2171003,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ktsxbugknaxmytrksism",from $141 per night,,https://www.dealnews.com/5-Nts-All-Incl.-Adults-Only-Puerto-Plata-Hotel-from-141-per-night/2171003.html,0,,"BookIt via ShermansTravel offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171003"">5-Night Stays for Two at the All-Inclusive Viva Wyndham V Heavens</a> in Puerto Plata, Dominican Republic, with prices starting at <strong>$703.80</strong> via coupon code ""10PCT"". (It's the top offer on the page; we found this rate on June 3.) At $141 per night, that's the lowest current rate we could find at this adults-only property by $90. Book this travel deal by January 7 for stays from May 1 through July 31.",5Nts All-Incl. Adults-Only Puerto Plata Hotel,HOTELS
2018-01-03T11:33:49-05:00,2170976,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qve4j2aisnjnbyrgakbx",$10,free shipping w/ Prime,https://www.dealnews.com/Royal-20-Piece-Silverware-Sets-for-10-free-shipping-w-Prime/2170976.html,0,,"Equinox Int. via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170976"">Royal 20-Piece Silverware Set</a> in Silver for $22.97. Coupon code ""JC598T7D"" cuts the price to <strong>$9.97</strong>. With <strong>free shipping</strong> for Prime members, that's $13 off list and the lowest price we could find. It includes four dinner forks, four tablespoons, four knives, four salad forks, and four teaspoons.<br>
<br>
Note: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094404,2170976"">The Royal 20-Piece Silverware Set</a> in the Elegant Curved Design Edition is also on sale for <strong>$9.97</strong> with <strong>free shipping</strong> via coupon code ""JLYB2PBW'. That's $17 off list and the lowest price we could find. It includes five dinner forks, five tablespoons, five knives, and five teaspoons. Both deals end January 31.",Royal 20-Piece Silverware Sets,CUTLERY & FLATWARE
2018-01-03T11:25:49-05:00,2170979,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p4dtdbiszlyyiv0uomop",$13,free shipping w/ Prime,https://www.dealnews.com/Oxa-4-Piece-Packing-Cube-Set-for-13-free-shipping-w-Prime/2170979.html,3,,"Oxa Home via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170979"">Oxa 4-Piece Packing Cube Set with Laundry and Shoes Bag</a> in several colors (Blue pictured) for $15.99. Coupon code ""3BPWBI7M"" cuts the price to <strong>$12.79</strong>. With <strong>free shipping</strong> for Prime members, that's a buck under last month's mention, $3 off list, and the best we could find. Each bag features waterproof sides and a base, with a mesh top panel and SBS zipper. Deal ends January 31.",Oxa 4-Piece Packing Cube Set,LUGGAGE & TRAVEL GEAR
2018-01-03T00:01:00-05:00,2170427,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fbyr1v4gwzevxiyl1ra8",$9,free shipping,https://www.dealnews.com/Monoprice-Select-Ergonomic-Wireless-Mouse-for-9-free-shipping/2170427.html,,,"Tanga offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170427"">Monoprice Select Ergonomic Wireless Mouse</a> for <b>$8.99</b> with <b>free shipping</b>. It features a contoured design, optical tracking, and a wireless dongle. Deal ends January 4.",Monoprice Select Ergonomic Wireless Mouse,MICE/TRACKBALLS
2018-01-03T11:21:37-05:00,2170988,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/muddlxern1oppcw8povy",$50,free shipping,https://www.dealnews.com/2-Something-Strong-Bags-for-50-free-shipping/2170988.html,4,,"Something Strong via Flagship offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170988"">Something Strong backpacks, messenger bags, duffel bags, and laptop bags</a> for $89.99. Better yet, add <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094410,2170988"">two bags of different styles</a> to your cart and apply coupon code ""BAGS"" for a final price of <strong>$50</strong>. With <strong>free shipping</strong>, that's tied with our expired mention from two days ago and, at $25 per bag, the lowest per-bag price we could find for the Something Strong brand by at least $21. Deal ends January 7.<br>
<br>
Note: Applying the coupon on <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094413,2170988"">two bags of the same style</a> will drop the final price to $89.99; essentially, making the second bag free.",2 Something Strong Bags,BACKPACKS
2018-01-03T11:18:15-05:00,2170958,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tm3dhtsq6tfhn5nirypy","$100 off, from $139",free shipping,https://www.dealnews.com/Refurb-Dell-Latitude-E6230-Laptops-100-off-from-139-free-shipping/2170958.html,4,,"Dell Refurbished Store cuts <strong>$100 off</strong> any refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170958"">Dell Latitude E6230 Laptop</a> via coupon code ""JANDEAL2"", with prices starting at <strong>$139</strong>. Plus, all of these laptops receive <strong>free shipping</strong>. Clearance items are excluded. Deal ends January 31.<br>
<br>
Note: All Dell refurbished systems are covered by a 100-day Dell warranty.",Refurb Dell Latitude E6230 Laptops,LAPTOPS
2018-01-03T11:14:05-05:00,2170952,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kdzzcdjqrvukleaewdjf","$200 off, from $289",free shipping,https://www.dealnews.com/Refurb-Dell-Optiplex-9020-Desktop-PCs-200-off-from-289-free-shipping/2170952.html,3,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170952"">Dell Refurbished Store</a> takes <b>$200 off</b> its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094305,2170952"">Dell Optiplex 9020 Desktops</a> via coupon code ""JANDEAL4"". (Prices start at <strong>$289</strong> after the coupon.) Plus, the same coupon bags <b>free shipping</b>. Clearance units are excluded. Deal ends February 28.<br>
<br>
Note: Dell refurbished systems are covered by a 100-day Dell warranty.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s3007/Dell-Refurbished-Store/"">Dell Refurbished Store Coupons</a>.</p>",Refurb Dell Optiplex 9020 Desktop PCs,DESKTOPS
2018-01-03T11:08:58-05:00,2170961,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/at9kfgggompbnr8vxw3a",$10,free shipping w/ Prime,https://www.dealnews.com/Star-Wars-The-Last-Jedi-Stormtrooper-Mask-for-10-free-shipping-w-Prime/2170961.html,4,,"Amazon offers Prime members <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170961"">Star Wars: The Last Jedi First Order Stormtrooper Electronic Mask</a> for <strong>$9.91</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $18. It features a voice amplifier and requires three AA batteries.",Star Wars: The Last Jedi Stormtrooper Mask,TOYS & HOBBIES
2018-01-03T11:08:45-05:00,2170970,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y0qe346ru9s9vh8wri7t",from $38 1-way,,https://www.dealnews.com/Jet-Blue-Airways-Nationwide-Fares-from-38-1-way/2170970.html,3,,"JetBlue Airways via DealBase discounts select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170970"">JetBlue 1-Way Fares Nationwide</a> with prices starting from <strong>$38.20</strong>. (On the DealBase landing page, click on ""JetBlue"" in the top line to see this sale.) That's the lowest price we could find for select routes by at least $8. This price is valid on flights departing January 10 from Pittsburgh, PA, (PIT) with arrival in Fort Lauderdale, FL, (FLL). Blackout dates apply. Book this travel deal by January 4 for travel from January 10 through April 25.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",JetBlue Airways Nationwide Fares,AIRFARE
2018-01-03T11:04:27-05:00,2170922,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xppmmzrku7jz4utk9iyw",$40,free shipping,https://www.dealnews.com/LEGO-Ninjago-Movie-Mech-Dragon-Building-Kit-for-40-free-shipping/2170922.html,3,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170922"">LEGO Ninjago Movie Green Ninja Mech Dragon Building Kit</a> for <strong>$39.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094200,2170922"">Amazon</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094353,2170922"">Target</a> are tied.) That's tied with our October mention and the lowest price we could find by $10. It comes with 544 pieces.",LEGO Ninjago Movie Mech Dragon Building Kit,TOYS & HOBBIES
2018-01-03T11:02:34-05:00,2170793,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u9kqmhgoygvzraffku0k",$25,free shipping,https://www.dealnews.com/Jurassic-Park-Collection-3-D-Blu-ray-Blu-ray-for-25-free-shipping/2170793.html,3,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170793"">Jurassic Park 4-Movie Collection on 3D Blu-ray / Blu-ray / Digital HD</a> for <strong>$24.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It includes Jurassic Park (2D and 3D versions), The Lost World: Jurassic Park, Jurassic Park III, and Jurassic World (2D and 3D versions), as well as several hours of bonus content.",Jurassic Park Collection 3D Blu-ray / Blu-ray,BLU-RAY DISC MOVIES
2018-01-03T10:58:18-05:00,2170955,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/twonmb3ohda0a3kl4tnk","from $1,838 for 2",,https://www.dealnews.com/7-Nt-Thailand-Flight-Hotel-Escorted-Vacation-from-1-838-for-2/2170955.html,3,,"Gate 1 Travel via ShermansTravel offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170955"">Central Thailand 7-Night Flight and Hotel Escorted Vacation for Two</a> with prices starting from <strong>$1,838</strong> via coupon code ""SHWTRK"". That's the lowest price we could find for such a package by $580. Book this travel deal by January 31 for vacations through May 10. Highlights include:
<ul>
 <li>Roundtrip international airfare
 </li>
 <li>hotel stays in Bangkok, Kanchanaburi, and Ayutthaya
 </li>
 <li>10 meals, including daily breakfast
 </li>
 <li>sightseeing tours per itinerary
 </li>
</ul>",7Nt Thailand Flight & Hotel Escorted Vacation,VACATIONS
2018-01-03T10:58:14-05:00,2170934,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mtjbpbjyu5cemmnlch2a",$10,free shipping,https://www.dealnews.com/Gap-Mens-Heavyweight-Henley-Shirt-for-10-free-shipping/2170934.html,5,,"Gap offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170934"">Gap Men's Heavyweight Henley Shirt</a> in several colors (Carls Stone pictured) for $16.97. Apply coupon codes ""HAPPY"" and ""ITSFREE"" to drop the price to <strong>$10.18</strong> and bag <strong>free shipping</strong>. That's a total savings of $32 and a great deal for a Gap shirt. It's available in select sizes from XS to 3XL. Deal ends January 8.",Gap Men's Heavyweight Henley Shirt,SHIRTS
2018-01-03T00:01:00-05:00,2170388,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ns6x4mayxb9wabwo20ch",Extra 40% off sale items,free shipping w/ $100,https://www.dealnews.com/Levis-coupon-Extra-40-off-sale-items-free-shipping-w-100/2170388.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093420,2170388"">Levi's</a> cuts an <strong>extra 40% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170388"">select men's, women's, and kids' sale items</a> via coupon code ""SALE40"". Shipping adds <strong>$7.50</strong>, but orders of $100 or more get free shipping. Some exclusions apply. Deal ends January 9.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1491/Levis/"">Levi's Coupons</a>.</p>",Levi's coupon,CLOTHING & ACCESSORIES
2018-01-03T10:52:51-05:00,2170937,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kxelhmgfznb8bmp7l1ta",$3,pickup at Walmart,https://www.dealnews.com/J.R.-Watkins-Daily-Moisturizing-Lotion-for-3-pickup-at-Walmart/2170937.html,4,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170937"">J.R. Watkins Daily Moisturizing Lotion</a> in Lemon Cream for <b>$3.14</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's $6 under the lowest price we could find from most local retailers. It's paraben-free, phthalate-free, propylene glycol-free, and dye-free.",J.R. Watkins Daily Moisturizing Lotion,SKIN CARE
2018-01-03T10:50:50-05:00,2170787,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xkuknhdwfgpcrlgqjypg",$19,free shipping w/ Prime,https://www.dealnews.com/Logitech-M705-Wireless-Laser-Mouse-for-19-free-shipping-w-Prime/2170787.html,3,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170787"">Logitech M705 Wireless Laser Marathon Mouse</a> in Black for <strong>$19.49</strong> with <strong>free shipping</strong>. That's a buck under our August mention and the lowest price we could find today by $5, excluding the below mention. It features a 1,000 dpi resolution and up to a 3-year battery life. Two AA batteries are required, included.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094296,2170787"">Newegg</a> offers it for $19.99 with free shipping.",Logitech M705 Wireless Laser Mouse,MICE/TRACKBALLS
2018-01-03T10:49:39-05:00,2170949,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/s7tv4slv7hh1tvln5puq",$60,free shipping,https://www.dealnews.com/Skinny-Tie-Madness-Getaway-Bag-15-Tie-Bundle-for-60-free-shipping/2170949.html,3,,"Skinny Tie Madness via Flagship offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170949"">Skinny Tie Madness Getaway Bag 15-Tie Bundle</a> for $250. (It should be the third item in the sale.) Coupon code ""DT60"" cuts that to <strong>$59.99</strong>. With <strong>free shipping</strong>, that's 190 off list and the lowest price we could find. (For further comparison, individual ties sell for $10 apiece.) It includes 15 ties (chosen at random, some with tie clips) and a duffel bag. Deal ends January 4.",Skinny Tie Madness Getaway Bag 15-Tie Bundle,ACCESSORIES
2018-01-03T10:48:40-05:00,2170940,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lfpivzh2ijdkkgvnd3pu",$42,free shipping,https://www.dealnews.com/Gap-Mens-Ripstop-Parka-for-42-free-shipping/2170940.html,3,,"Gap offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170940"">Gap Men's Ripstop Parka</a> in Tapestry Navy for $69.99. Coupon code ""HAPPY"" cuts that to <strong>$41.99</strong>. Plus, coupon code ""ITSFREE"" bags <strong>free shipping</strong>. That's a savings of $63 and the best price we could find. It's available in sizes S to XL. Deal ends January 8.",Gap Men's Ripstop Parka,COATS
2018-01-03T10:44:09-05:00,2170919,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ezfjno9iw6x5vzmtou7t",$15,free shipping w/ Prime,https://www.dealnews.com/Philips-Norelco-Multigroom-5000-Trimmer-for-15-free-shipping-w-Prime/2170919.html,4,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170919"">Philips Norelco Multigroom Series 5000 Trimmer</a> for <b>$15</b> with <b>free shipping</b>. That's $5 under last week's mention and the lowest price we've seen. (It's the best deal we could find now by $12, outside of the mention below.) The set includes 18 pieces.<br>
<br>
Note: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094254,2170919"">Walmart</a> also has it for $15 with free in-store pickup in select ZIP codes.",Philips Norelco Multigroom 5000 Trimmer,SHAVING & GROOMING
2018-01-03T10:42:19-05:00,2170889,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mzr0t5yl8v0aedxjwuwk",$20,$1 shipping,https://www.dealnews.com/New-Balance-Kids-Shoes-for-20-1-s-h/2170889.html,4,,"Joe's New Balance Outlet offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093948,2170889"">New Balance Kids' shoes</a> for <strong>$19.99</strong>. Plus, coupon code ""DOLLARSHIP"" bags <strong>$1</strong> shipping. As well as boasting some impressive lows, these are great prices for kids' shoes and among the best we've seen from New Balance. Deal ends January 9. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093894,2170889"">New Balance Girls' Electric Rainbow 200 Shoes</a> for <strong>$19.99</strong> (low by $23)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170889"">New Balance Boys' Vazee Rush v2 Shoes</a> for <strong>$19.99</strong> (pictured, low by $34)
 </li>
</ul>",New Balance Kids' Shoes,SHOES
2018-01-03T10:36:46-05:00,2170925,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cqmbohm4y92fa0mnnkwa",$4,,https://www.dealnews.com/IHOP-All-You-Can-Eat-Pancakes-for-4/2170925.html,4,,"Participating IHOP locations offer <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170925"">All-You-Can Eat-Pancakes</a> for <b>$3.99</b>. That's tied with our mention from last January as the best deal we've seen on large quantities of pancakes. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094158,2170925"">Click here</a> to find a restaurant near you. Deal ends February 12.",IHOP All-You-Can Eat-Pancakes,RESTAURANTS
2018-01-03T10:26:56-05:00,2170931,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pr1ihav4miktiqkotgqc",Up to 60% off,free shipping,https://www.dealnews.com/NFL-Shop-Clearance-Sale-Up-to-60-off-free-shipping/2170931.html,4,,"Ending January 4 at 8 am ET, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170931"">NFL Shop</a> takes <strong>up to 60% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094191,2170931"">clearance items</a>. Plus, coupon code ""SIDELINE"" bags <strong>free shipping</strong> with no minimum purchase. Some exclusions apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1040/NFL-Shop/"">NFL Shop Coupons</a>.</p>",NFL Shop Clearance Sale,CLOTHING & ACCESSORIES
2018-01-03T10:23:39-05:00,2170928,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u9xxli4cnih2xkliw42i","from $2,190 for 2",,https://www.dealnews.com/Cost-Saver-European-Tour-Packages-from-2-190-for-2/2170928.html,3,,"CostSaver Tours discounts select European vacation packages for two with prices starting from <strong>$2,190</strong>, as seen on Travelzoo. (Price is based on double occupancy.) Note that these packages do not include airfare, which can be added at an additional cost. Additional fees and blackout dates may apply. Book this travel deal by January 31 for travel through April 2019. The packages:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170928"">6-Night Jewels of Italy Hotel and Guided Tour Package for two</a> from <strong>$2,190</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094164,2170928"">7-Night Jewels of France Hotel and Guided Tour Package</a> for two from <b>$2,190</b>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094167,2170928"">8-Night Highlights of Sicily Hotel and Guided Tour Package for two</a> from <strong>$2,360</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094170,2170928"">9-Night Imperial Highlights 4-Country Hotel and Guided Tour Package for two</a> from <strong>$2,560</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094173,2170928"">9-Night Croatia &amp; Bosnia-Herzegovina Hotel and Guided Tour Package for two</a> from <strong>$3,100</strong>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094176,2170928"">9-Night Imperial Highlights 4-Country Hotel and Guided Tour Package for two</a> from <strong>$3,380</strong>
 </li>
</ul>",CostSaver European Tour Packages,VACATIONS
