editors_choice,hotness,shipping,uuid,picture_url,description,time_modified,time_published,category,url,price,title
,3,free shipping,2167736,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ssckdqc9oxxfwh66sogw","Covershield via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167736"">OxGord 45"" Pet Playpen</a> in several colors (Blue pictured) for <strong>$24.95</strong> with <strong>free shipping</strong>. That's tied with last week's mention and the lowest price we could find by $10. It features eight mesh windows and a zippered mesh door and measures 45"" x 24"".",,2017-12-28T16:22:41-05:00,PETS,https://www.dealnews.com/Ox-Gord-45-Pet-Playpen-for-25-free-shipping/2167736.html,$25,"OxGord 45"" Pet Playpen"
,4,free shipping,2167802,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ocinh83n5avthnixwfhv","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167802"">Timbuk2 Parkside Laptop Backpack</a> in Midway for <strong>$34.45</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11, although we saw it in another color for pennies less in September. It features several pockets and holds laptops up to 15.6"".",2017-12-29T04:05:47-05:00,,LAPTOP BAGS,https://www.dealnews.com/Timbuk2-Parkside-16-Laptop-Backpack-for-34-free-shipping/2167802.html,$34,"Timbuk2 Parkside 16"" Laptop Backpack"
True,3,free shipping,2167817,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aukampgszghkjzuufmlk","Oneida offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167817"">Anchor Hocking 12-oz. Beer Glass</a> for $2.99. Coupon code ""DEALNEWSFREE"" drops it to <b>$2.39</b> and bags <b>free shipping</b>. That's $1 under last month's mention, $8 off, and the lowest price we could find. It's dishwasher safe. Deal ends December 30.",2017-12-29T04:22:01-05:00,,KITCHEN,https://www.dealnews.com/Anchor-Hocking-12-oz.-Beer-Glass-for-2-free-shipping/2167817.html,$2,Anchor Hocking 12-oz. Beer Glass
,,,2167598,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iqvilhcxr75ii4qvfihq","At Bank of America, apply for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167598"">Bank of America® Cash Rewards credit card</a> and receive a <strong>$150 cash rewards bonus</strong> after you spend at least $500 on purchases in the first 90 days of account opening. Plus, get a <strong>10% customer bonus</strong> every time you redeem your cash back into a Bank of America® checking or savings account. (If you're a Preferred Rewards client, you can increase that bonus to 25% - 75%.) You'll also earn 1% cash back everywhere, every time, 2% at grocery stores and wholesale clubs, and 3% on gas for the first $2,500 in combined grocery, wholesale club, and gas purchases each quarter. (There are no changing categories and your rewards do not expire.) Finally, there's <strong>no annual fee</strong>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1631/Bank-of-America/"">Bank of America credit card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",2017-12-28T12:39:27-05:00,,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2167598",$150 cash rewards offer,Bank of America® Cash Rewards Credit Card
,1,free shipping,2167490,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ineyoua7szyim6yucorl","Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167490"">Kolibree Ara Rechargeable Toothbrush with Artificial Intelligence</a> for <b>$119.98</b> with <b>free shipping</b>. (Non-members pay a $12 surcharge.) That's $29 off list and the lowest price we could find. It features Bluetooth 4.0 and gathers data on your brushing habits to help you improve your oral health. Deal ends December 31.",,2017-12-28T16:20:31-05:00,TOOTHBRUSHES,https://www.dealnews.com/Kolibree-Ara-Rechargeable-Toothbrush-from-120-free-shipping/2167490.html,from $120,Kolibree Ara Rechargeable Toothbrush
True,3,free shipping,2167814,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cl6u97h0jtvwkvam5nkl","Oneida offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167814"">Oneida 2-Piece Santoku and Paring Knife Set</a> for $15.99. Coupon code ""DEALNEWSFREE"" cuts it to <strong>$9.59</strong> and bags <strong>free shipping</strong>. That's $2 under last month's mention, a savings of $30, and the lowest price we've seen. They feature stainless steel handles and blades. Deal ends December 30.",2017-12-29T04:21:53-05:00,,CUTLERY & FLATWARE,https://www.dealnews.com/Oneida-2-Piece-Santoku-and-Paring-Knife-Set-for-10-free-shipping/2167814.html,$10,Oneida 2-Piece Santoku and Paring Knife Set
True,4,free shipping,2167811,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uqemgcet9fos25dajvbd","Adorama via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167811"">Brenthaven Collins 13"" Laptop / Tablet Sleeve</a> in Indigo for <strong>$4.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $3 and the best deal we've seen for this sleeve. It accommodates laptops or tablets up to 13"" and features vegan leather trim and a chambray exterior.",2017-12-29T04:05:35-05:00,,LAPTOP BAGS,https://www.dealnews.com/Brenthaven-Collins-13-Laptop-Tablet-Sleeve-for-5-free-shipping/2167811.html,$5,"Brenthaven Collins 13"" Laptop / Tablet Sleeve"
,4,free shipping,2167760,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sljzuvbvajch9m0qzilf","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167760"">Planters Deluxe Mixed Nuts 15.25-oz. Can</a> for <s>$6.15</s> <strong>$6.38</strong> with <strong>free shipping</strong> via the directions below. That's a slight drop from our November mention and about $2 under what you'd expect to pay at your local store. This mix contains cashews, almonds, Brazil nuts, pecans, and pistachios. To get this price:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167760"">Planters Deluxe Mixed Nuts 15.25-oz. Can</a> for <del>$7.68</del> $7.98
 </li>
 <li>clip the 15% off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <s>$6.15</s> <strong>$6.38</strong> with <strong>free shipping</strong>
 </li>
</ol>
Note: Be sure to cancel your subscription after your order arrives to avoid being billed for subsequent shipments.",2017-12-29T04:05:32-05:00,,GROCERIES,https://www.dealnews.com/Planters-Deluxe-Mixed-Nuts-15.25-oz.-Can-for-6-free-shipping/2167760.html,$6,Planters Deluxe Mixed Nuts 15.25-oz. Can
,3,free shipping,2167808,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dicj63c3qeve6rftnjra","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167808"">Delta In2ition 4-Setting 2-in-1 Handshower Showerhead</a> in Stainless for <strong>$77.11</strong> with <strong>free shipping</strong>. That's the lowest price we could find for this finish by $14. It features a 69"" plastic ultra flex hose and 2 GPM flow rate.",,2017-12-28T16:06:15-05:00,BED & BATH,https://www.dealnews.com/Delta-In2-ition-2-in-1-Handshower-Showerhead-for-77-free-shipping/2167808.html,$77,Delta In2ition 2-in-1 Handshower Showerhead
,3,free shipping,2167478,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sldesnnbwvdjuaixmgvj","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167478"">Hamilton Beach Brewstation Summit 12-Cup Programmable Coffeemaker</a> for <strong>$37</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086553,2167478"">Amazon</a> charges the same.) That's the lowest price we could find by $12, although we saw it for $2 less in May. It brews up to 12 cups at once, but dispenses coffee one cup at a time.",,2017-12-28T16:04:13-05:00,SMALL APPLIANCES,https://www.dealnews.com/Hamilton-Beach-Brewstation-12-Cup-Coffeemaker-for-37-free-shipping/2167478.html,$37,Hamilton Beach Brewstation 12-Cup Coffeemaker
,3,free shipping,2167475,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gdjjr0bih1qgkvlwil8h","Bidallies via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167475"">Samsung Galaxy Note 4 32GB 4G LTE Android Phone for Verizon</a> in Black or White for <strong>$139.95</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5, although we saw this for $17 less in October. It features a 5.7"" 2560x1440 Super AMOLED display, 2.7GHz quad-core processor, 16-megapixel rear-facing camera, 3.7-megapixel front-facing camera with 120°-wide selfie mode, 4K Ultra HD video recording at 30fps, 3GB RAM, 32GB internal memory, Bluetooth 4.1, 802.11ac wireless, microSDXC card slot, and Android 4.4 (Kit Kat).<br>
<br>
Note: No warranty information is given.",2017-12-29T03:09:40-05:00,,ANDROID PHONES,https://www.dealnews.com/Refurb-Samsung-Note-4-32-GB-VZW-Phone-for-140-free-shipping/2167475.html,$140,Refurb Samsung Note 4 32GB VZW Phone
,3,pickup at Walmart,2167718,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w8ixlulehk5tpsrh566f","Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167718"">KitchenAid Blade Coffee Grinder</a> in Onyx Black for <strong>$19.99</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087429,2167718"">Amazon</a> charges the same with free shipping for Prime members and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087432,2167718"">Home Depot</a> charges the same with in-store pickup.) That's the lowest price we could find by $4. It features a 160-watt motor and grinds up to 12 cups of coffee.",,2017-12-28T15:49:26-05:00,SMALL APPLIANCES,https://www.dealnews.com/Kitchen-Aid-Blade-Coffee-Grinder-for-20-pickup-at-Walmart/2167718.html,$20,KitchenAid Blade Coffee Grinder
,3,free shipping,2167790,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/elnuob3swslmhjgie8nf","Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167790"">Origins 13-Piece Give Joy Super Set</a>, together with an <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087627,2167790"">Origins 2-Piece GinZing Eye Duo</a> for <strong>$49</strong> with <strong>free shipping</strong>. (The 2-piece set is added to your cart automatically.) That's the lowest price we could find by $30. It includes a combination of full- and trial-size makeup and skincare items.<br>
<br>
<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087630,2167790"">Origins</a> charges the same, but without the extra 2-piece kit.",,2017-12-28T15:47:43-05:00,BEAUTY,https://www.dealnews.com/Origins-13-Piece-Give-Joy-Set-w-Bonus-for-49-free-shipping/2167790.html,$49,Origins 13-Piece Give Joy Set w/ Bonus
,,,2165861,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hozow7nxzxkuqstccluu","Looking for a new credit card? Check out our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a> which features several offers available to applicants from a wide range of credit ratings. Some notable cards include Chase Sapphire Preferred®, Chase Freedom Unlimited®, and United MileagePlus® Explorer Card.",,2017-12-26T12:00:35-05:00,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2165861",,Latest Credit Card Offers from Chase
True,5,,2167787,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tdjsfk0cumhrlgma5m3m","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167787"">Frontier Airlines</a> via ShermansTravel cuts <strong>99% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087621,2167787"">Frontier Airlines Flights Nationwide</a> via coupon code ""SAVE99"". (On the ShermansTravel landing page, click on ""FlyFrontier.com"" in the main paragraph to see this offer. The discount applies to base fare only.) That's tied with our mention from November as the strongest discount we've seen on fares from Frontier Airlines. Some exclusions and blackout dates apply. Book this travel deal by December 29 for flights on select days from January 9 through February 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s38659/Shermans-Travel/"">ShermansTravel Coupons</a>.</p>",2017-12-28T18:07:33-05:00,,AIRFARE,https://www.dealnews.com/Frontier-Airlines-coupon-99-off-nationwide-fares/2167787.html,99% off nationwide fares,Frontier Airlines coupon
,3,free shipping,2167709,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/byldmtzabib3k0wqxttu","Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167709"">Nixeus Moda Pro Brown Switch Mechanical Keyboard for Windows and Mac</a> for <strong>$41.22</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $24. It features MX compatible mechanical key switches, Mac key caps, and a steel plate reinforced aluminum chassis.",,2017-12-28T15:40:47-05:00,KEYBOARDS,https://www.dealnews.com/Nixeus-Moda-Pro-Mechanical-Keyboard-for-41-free-shipping/2167709.html,$41,Nixeus Moda Pro Mechanical Keyboard
,3,free shipping,2167766,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jnwxznsxytguiwnxnopr","Massdrop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167766"">Teac TN-200 USB Turntable with Pre-Amplifier</a> in Black for <b>$149.99</b> with <b>free shipping</b>. That's $9 under our April mention and the lowest price we could find now by $100. This belt-driven turntable features two speeds (33-1/3 and 45 rpm), a moving magnet cartridge, built-in pre-amplifier with line and USB outs, unamplified phono out, and aluminum die-cast platter. Deal ends December 31.<br>
<br>
Note: This item has an estimated ship date of January 26.",,2017-12-28T15:33:36-05:00,AUDIO COMPONENTS,https://www.dealnews.com/Teac-TN-200-USB-Turntable-w-Pre-Amplifier-for-150-free-shipping/2167766.html,$150,Teac TN-200 USB Turntable w/ Pre-Amplifier
,3,free shipping,2167748,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sgaglqjdwkzib6kdvfeb","Costco offers its members <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167748"">four $50 Chef'd Gift Cards</a> for <strong>$99.99</strong> with <strong>free shipping</strong>. (Non-members pay an additional $7.50.) That's the lowest price we could find for $200 in gift cards by $50 and essentially makes purchases at Chef'd 50% off. Chef'd is a non-subscription meal-delivery service with over 650 meal kits from renowned chefs and food brands. Click <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087525,2167748"">here</a> for more info. Deal ends January 22.<br>
<br>
Note: Shipping at Chef'd costs $10, or get free shipping with orders of $40 or more.",,2017-12-28T15:21:10-05:00,GIFT CARDS,https://www.dealnews.com/200-in-Chefd-Gift-Cards-from-100-free-shipping/2167748.html,from $100,$200 in Chef'd Gift Cards
True,4,,2167769,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vtbvmpyz0yibxdpgj6hx","Costco offers its members a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167769"">24 Hour Fitness All-Club Sport 2-Year Membership eCertificate</a> for <strong>$369.99</strong>. (Non-members pay an extra $20.) That works out to $185 per year; for further comparison, 24 Hour Fitness direct charges $410 for a <i>single year</i>. This membership tier grants access to any Fit-Lite, Express, Active, or Sport club in the continental United States (over 280 clubs).<br>
<br>
Also available is a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087546,2167769"">24 Hour Fitness All-Club Super-Sport 2-Year Membership eCertificate</a> for <strong>$599.99</strong>. (Non-members pay an extra $32.50.) That's only $10 more than what 24 Hour Fitness charges for <i>one year</i> of this membership. This tier includes access to the same clubs as above, as well as Super-Sport locations, for a total of over 400 clubs. Both deals end January 1.<br>
<br>
These offers are valid for new 24 Hour Fitness customers only.",2017-12-29T04:03:36-05:00,,SPORTS & FITNESS,https://www.dealnews.com/24-Hour-Fitness-All-Club-Sport-2-yr-Membership-from-370/2167769.html,from $370,24 Hour Fitness All-Club Sport 2yr Membership
,3,free shipping w/ $50,2167739,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hvd4psobimaskomcdayj","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167739"">Express</a> takes an <b>extra 30% off</b> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087492,2167739"">men's and women's clearance items</a> for its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087495,2167739"">Clearance Sale</a>. (Discount is applied automatically in-cart.) Shipping adds <b>$8</b>, but orders of $50 or more qualify for free shipping. Some exclusions apply.",,2017-12-28T15:13:57-05:00,CLOTHING & ACCESSORIES,https://www.dealnews.com/Express-Clearance-Sale-Extra-30-off-free-shipping-w-50/2167739.html,Extra 30% off,Express Clearance Sale
,3,free shipping,2167715,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p3hcwka3v2cdfbpl0wkm","Toms offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167715"">Toms Youth Floral Classic Shoes</a> in Pink for $21.99. Coupon code ""SALE25"" drops it to <b>$16.49</b>. That's a savings of $26 and the lowest price we could find. They're available in select sizes from 13.5 to 6.",,2017-12-28T15:03:59-05:00,KIDS' SHOES,https://www.dealnews.com/Toms-Youth-Floral-Classic-Shoes-for-16-free-shipping/2167715.html,$16,Toms Youth Floral Classic Shoes
,4,free shipping w/ $40,2167733,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rlpr7xsgd9n8stij6ytb","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167733"">Journeys</a> takes <strong>up to 50% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087477,2167733"">men's, women's, and kids' shoes, apparel, and accessories</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087480,2167733"">End of Season Sale</a>. (Prices are as marked.) Shipping adds <strong>$4.95</strong>, or spend $39.99 or more for free shipping.",2017-12-29T04:03:12-05:00,,CLOTHING & ACCESSORIES,https://www.dealnews.com/Journeys-End-of-Season-Sale-Up-to-50-off-free-shipping-w-40/2167733.html,Up to 50% off,Journeys End of Season Sale
,4,free shipping,2167703,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vxep1sghav3genbcx5tx","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167703"">Neiman Marcus</a> takes an <strong>extra 33% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087399,2167703"">apparel, shoes, accessories, and home items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087402,2167703"">Sale on Sale</a>, rendering total discounts of <b>up to 60% off</b> regular prices. (Discounted prices are noted in red.) Plus, all orders bag <b>free shipping</b>. Some exclusions apply, including clearance items. Deal ends December 29 at 11 pm ET.",2017-12-29T04:02:45-05:00,,CLOTHING & ACCESSORIES,https://www.dealnews.com/Neiman-Marcus-Sale-on-Sale-Extra-33-off-free-shipping/2167703.html,Extra 33% off,Neiman Marcus Sale on Sale
,,$6 shipping,2167754,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vawdyiqw6ofmza1rncii","Goggles4U offers a complete pair of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167754"">non-designer prescription eyeglasses</a> (frames, 1.57 basic CR lenses) in various styles for $6.95. (Sort by price to see these deals.) Coupon code ""DNFREE"" drops the price to <strong>$0</strong>. Shipping adds <b>$5.95</b>. Additional upgrades are available at an extra cost, including tinted lenses, bifocals, and name-brand frames. Deal ends January 1.",,2017-12-29T00:01:00-05:00,GLASSES & CONTACT LENSES,https://www.dealnews.com/Goggles4-U-Prescription-Eyeglasses-for-free-6-s-h/2167754.html,free,Goggles4U Prescription Eyeglasses
,2,free shipping,2167697,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pahmxg8vafh41pysyx0e","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087393,2167697"">Grasshoppers</a> takes <strong>up to 50%</strong> off a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167697"">women's shoes</a>, with prices starting from <strong>$19.95</strong>, as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087390,2167697"">End of Year Clearance Event</a>. Plus, these items qualify for <strong>free shipping</strong>. Deal ends January 31.",,2017-12-28T14:51:37-05:00,SHOES,https://www.dealnews.com/Grasshoppers-End-of-Year-Clearance-Event-Up-to-50-off-free-shipping/2167697.html,Up to 50% off,Grasshoppers End of Year Clearance Event
,3,free shipping,2167691,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tly0cwqzemdvqlhvxo0z","<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087468,2167691"">Coop Home Goods</a> takes <strong>up to 40% off</strong> select items during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087363,2167691"">End of Year Clearance Sale</a>. Even better, take an <strong>extra 10% off</strong> select items via coupon code ""COOP10"". Plus, all orders receive <strong>free shipping</strong>. Some exclusions apply. Sale ends January 1, 2018. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167691"">Coop Home Goods Ventilated Orthopedic Seat Cushion</a> for <strong>$11.47</strong> via ""COOP10"" (pictured, low by $14)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087366,2167691"">Coop Home Goods Original Standard Pillow</a> for <strong>$35.74</strong> (same at <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087369,2167691"">Marlow's Mercantile via Amazon</a>, $19 off)
 </li>
</ul>",,2017-12-28T14:51:32-05:00,HOME & GARDEN,https://www.dealnews.com/Coop-Home-Goods-End-of-Year-Clearance-Sale-Up-to-40-off-coupon-free-shipping/2167691.html,Up to 40% off + coupon,Coop Home Goods End of Year Clearance Sale
,2,,2167712,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ls42sburjiluswninh0s","Wyndham offers takes <b>20% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167712"">3-Night Stays at Wyndham Garden Fort Myers Beach</a> in Fort Myers, FL, as provided by Dunhill Travel. Alternatively, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087414,2167712"">book a 4-night stay</a> and get the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087417,2167712"">fourth night</a> for <b>free</b>. This 3-star hotel has an Expedia rating of 78% based on 840 reviews. Additional taxes and fees apply. Book this travel deal by December 31 for stays through January 25.",,2017-12-28T14:38:34-05:00,HOTELS,https://www.dealnews.com/3-Nts-at-Wyndham-Garden-Fort-Myers-Beach-20-off/2167712.html,20% off,3Nts at Wyndham Garden Fort Myers Beach
