time_published,uuid,category,url,time_modified,price,title,editors_choice,picture_url,hotness,shipping,description
,2173421,OFFICE CHAIRS,https://www.dealnews.com/Flash-Furniture-Mid-Back-Exec-Swivel-Chair-for-116-free-shipping/2173421.html,2018-01-07T21:39:19-05:00,$116,Flash Furniture Mid-Back Exec Swivel Chair,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zal0nqksdcz2glgobu7v",3,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173421"">Flash Furniture Mid-Back Executive Swivel Chair</a> in Black for <strong>$116.06</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $24. It features lumbar support, mesh back, tilt lock mechanism, and pneumatic height adjustment."
2018-01-07T00:01:00-05:00,2173253,"MOVIES, TV SHOWS & VIDEOS",https://www.dealnews.com/4-Months-of-Direc-TV-Now-w-Apple-TV-4-K-32-GB-for-140-free-shipping/2173253.html,,$140,4 Months of DirecTV Now w/ Apple TV 4K 32GB,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e0ocpnku7nfbwmiqbqfc",,free shipping,"At DirecTV Now, prepay for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099066,2173253"">four months of DirecTV Now service</a> for <b>$140</b> ($35/month) and receive the recently-released <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173253"">Apple TV 4K 32GB Media Receiver</a> for <b>free</b> via the steps below. It features Apple's A10X Fusion chip, which is 2x faster and provides 4x GPU performance over the previous generation Apple TV. It also supports 4K HDR content via HDR 10 and Dolby Vision. This deal includes the ""Live a Little"" package from DirecTV Now, which offers over 60 channels to stream live, with many shows available on demand. After four months, you'll be billed $35/month for the service, but you may cancel at any time. To get this deal:
<ol>
 <li>On <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099069,2173253"">this page</a>, click ""Redeem &amp; Stream""
 </li>
 <li>create your account
 </li>
 <li>select the ""Live a Little"" tab and click ""Continue with this plan""
 </li>
 <li>on the add-ons page, click ""Skip for now""
 </li>
 <li>choose the Apple TV 4K and click ""Add to plan"", then click ""Continue""
 </li>
 <li>you'll see a final price of <b>$140</b> on the checkout page
 </li>
</ol>
Note: You must use Chrome or Safari as your browser to get this deal."
,2173418,TABLES,https://www.dealnews.com/Zinus-Modern-Studio-Collection-Table-for-32-free-shipping/2173418.html,2018-01-07T21:12:15-05:00,$32,Zinus Modern Studio Collection Table,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fzden3gfobjgjsswynsz",4,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173418"">Zinus Modern Studio Collection Table</a> for <strong>$31.87</strong> with <strong>free shipping</strong>. That's $38 off and the lowest price we could find. It features a storage basket and measures 20"" x 20""."
,2173415,DESKS,https://www.dealnews.com/Monarch-Specialties-Left-or-Right-Corner-Desk-for-226-free-shipping/2173415.html,2018-01-07T21:38:54-05:00,$226,Monarch Specialties Left or Right Corner Desk,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gnqfll1rjljgeopix7gt",3,free shipping,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173415"">Monarch Specialties Hollow-Core Left or Right Facing Corner Desk</a> in White for <strong>$226.17</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099183,2173415"">Amazon</a> charges the same.) That's the lowest price we could find by $12. It measures 60"" x 47"" x 30""."
,2173412,TABLES,https://www.dealnews.com/Furinno-Simple-Design-Coffee-Table-for-21-free-shipping-w-Prime/2173412.html,2018-01-07T21:38:13-05:00,$21,Furinno Simple Design Coffee Table,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r85nyjf0wryvmfjop8gd",3,free shipping w/ Prime,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173412"">Furinno Simple Design Coffee Table</a> in Espresso for <strong>$20.79</strong> with <strong>free shipping</strong>. That's the lowest price we could find by a buck. It measures 35.5"" x 21.5"" x 16.25""."
,2173427,KITCHEN,https://www.dealnews.com/Food-Saver-Quick-2.25-Quart-Marinator-for-11-free-shipping-w-Prime/2173427.html,2018-01-07T21:11:38-05:00,$11,FoodSaver Quick 2.25-Quart Marinator,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y3xjswbsla6lk1msndf7",4,free shipping w/ Prime,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173427"">FoodSaver 2.25-Quart Quick Marinator</a> for <strong>$11.23</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2, although saw it for $8 less on Black Friday. Designed for use with FoodSaver vacuum sealing systems, it infuses foods with flavor in minutes. It's also dishwasher-safe and BPA-free."
2018-01-07T16:58:19-05:00,2173562,WATCHES,https://www.dealnews.com/Anne-Klein-Womens-Ceramic-Bracelet-Watch-for-40-free-s-h-w-beauty-item/2173562.html,,$40,Anne Klein Women's Ceramic Bracelet Watch,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/goyckwqrslqzweyqpqdx",3,free s&h w/beauty item,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173562"">Anne Klein Women's Light Pink Ceramic Bangle Bracelet Watch</a> for <strong>$39.99</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099273,2173562"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $110 off list and the lowest price we could find. Features include a rose gold-tone mixed metal case, ceramic bangle bracelet, and 100 feet of water resistance."
,2173502,BACKPACKS,https://www.dealnews.com/REI-Co-op-Womens-Sprint-Flap-Daypack-for-26-pickup-at-REI/2173502.html,2018-01-07T21:37:28-05:00,$26,REI Co-op Women's Sprint Flap Daypack,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ozhhz2m15yblv0fnh12v",3,pickup at REI,"REI Garage offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173502"">REI Co-op Women's Sprint Flap Daypack</a> in Black for $34.73. Add it to your cart and it falls to <strong>$26.04</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's $44 off list and the lowest price we could find. It features interior zip mesh pockets, a divider panel, padded back and shoulder straps, and a 14"" laptop compartment. Deal ends January 8."
,2173526,HAND TOOLS,https://www.dealnews.com/Kobalt-20-pc-SAE-Metric-Mechanics-Tool-Set-for-20-free-shipping/2173526.html,2018-01-07T21:42:14-05:00,$20,Kobalt 20pc SAE / Metric Mechanic's Tool Set,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zxshjz1phvoyx3tyebx4",3,free shipping,"Lowe's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173526"">Kobalt 20-Piece Standard and Metric Mechanic's Tool Set</a> for <strong>$19.98</strong>. Plus, MyLowe's members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099240,2173526"">join</a>.) That's tied with last week's mention, $30 off list, and the lowest price we could find. It includes an extendable handle and an assortment of sockets and bits. Deal ends February 6."
,2173529,TOOLS & HARDWARE,https://www.dealnews.com/Neiko-100-Piece-Utility-Blades-w-Dispenser-for-8-free-shipping/2173529.html,2018-01-07T21:38:00-05:00,$8,Neiko 100-Piece Utility Blades w/ Dispenser,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yt7npmvgzttaujutezkl",3,free shipping,"Square2Box via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173529"">Neiko 100-Piece Utility Blades with Dispenser</a> for <strong>$7.98</strong> with <strong>free shipping</strong>. That's tied with last month's mention and the lowest price we could find by $4. They're compatible with most standard utility knives."
,2173532,SHOES,https://www.dealnews.com/Crocs-Sale-25-off-sitewide-free-shipping-w-25/2173532.html,2018-01-07T21:11:18-05:00,25% off sitewide,Crocs Sale,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xlgmfnw0pw0bcsgixbcp",4,free shipping w/ $25,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173532"">Crocs</a> takes <b>25% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099243,2173532"">men's, women's, and kids' shoes</a> sitewide. (The discount applies in cart.) Plus, it stacks with <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099246,2173532"">sale items</a>, which are already marked <b>up to 50% off</b>. Shipping adds <strong>$4.99</strong>, although orders of $24.99 or more bag free shipping. Deal ends January 8."
2018-01-06T12:47:04-05:00,2173265,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2173265",,"40,000 Bonus Miles",Barclaycard Arrival Plus™ MasterCard®,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ikii5iblmaajfhttb78y",,,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173265"">Barclaycard Arrival Plus™ World MasterCard®</a> and earn <strong>40,000 Bonus Miles</strong> when you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099078,2173265"">$3,000 or more</a> on purchases in the first 90 days. (That equates to $400 off your next trip.) Plus, you <strong>earn 2 miles</strong> on all purchases and <strong>get 5% miles back</strong> every time you redeem for travel statement credits. Also, you'll get a <strong>0% introductory APR</strong> for 12 months on Balance Transfers made within 45 days of account opening. After that, a variable APR will apply, 17.24%, 21.24% or 24.24%, based on your creditworthiness. Please note, there is a fee for balance transfers. There's an $89 annual fee, <strong>waived for the first year</strong>, and <strong>no foreign transaction fees</strong>. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099081,2173265"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s39843/Barclay-Card/"">Barclaycard Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>"
,2173523,PORTABLE SPEAKERS,https://www.dealnews.com/Sony-SRSX11-Portable-Bluetooth-Speaker-for-38-free-shipping/2173523.html,2018-01-07T21:36:11-05:00,$38,Sony SRSX11 Portable Bluetooth Speaker,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w0bpadvbrrdjwbdnqzp8",3,free shipping,"Groupon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173523"">Sony SRSX11 Portable Bluetooth Speaker</a> in White for <b>$37.99</b> with <b>free shipping</b>. That's the lowest price we could find by $5. This 10-watt speaker features Bluetooth 3.0 with NFC pairing, auxiliary input, and up to 12 hours of battery life."
,2173433,TOYS & HOBBIES,https://www.dealnews.com/Disney-Frozen-12-V-Ride-On-Sleigh-for-198-free-shipping/2173433.html,2018-01-07T21:35:35-05:00,$198,Disney Frozen 12V Ride-On Sleigh,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/m7lnp5ymz3waiiwhovv4",3,free shipping,"<del>For in-store pickup only, with stock varying by location</del>, Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173433"">Disney Frozen 12-volt Ride-On Sleigh</a> for <b>$198</b>. That's tied with our February mention, $100 off, and the best price we could find. It features a maximum speed of 5 mph and music and flashing lights.<br>
<br>
<i>Update</i>: <strong>Free shipping</strong> is now available."
,2173520,CLEANING SUPPLIES,https://www.dealnews.com/Mothers-Detail-Brush-2-Pack-for-4-free-shipping-w-Prime/2173520.html,2018-01-07T20:56:01-05:00,$4,Mothers Detail Brush 2-Pack,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uazh7riukwwkteflzgd4",5,free shipping w/ Prime,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173520"">Mothers Detail Brush 2-Pack</a> for <strong>$3.60</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2. It features scratch free bristles."
,2173559,TABLES,https://www.dealnews.com/Home-Craft-Wood-Console-Sofa-Table-for-91-free-shipping/2173559.html,2018-01-07T21:10:07-05:00,$91,Home Craft Wood/Console Sofa Table,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/djvhfntfv3w6iddspcfu",4,free shipping,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173559"">Home Craft Wood/Console Sofa Table</a> in Black for <b>$90.91</b> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099267,2173559"">Home Depot</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099270,2173559"">Amazon</a> charge the same.) That's tied with our October mention and the lowest price we could find by $34. It measures 20"" x 20"" x 12""."
,2173517,MICROWAVE OVENS,https://www.dealnews.com/Toshiba-0.9-Cubic-Foot-900-W-Microwave-Oven-for-70-free-shipping/2173517.html,2018-01-07T21:33:28-05:00,$70,Toshiba 0.9-Cubic Foot 900W Microwave Oven,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eimguicmjcprormkt8t8",3,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173517"">Toshiba 0.9-Cubic Foot 900-Watt Microwave Oven</a> for <b>$69.69</b> with <b>free shipping</b>. That's the lowest price we could find by $8. It features six pre-programmed functions, child safety lock, 10 power settings, and power saving ECO mode."
,2173556,CAMPING & OUTDOORS,https://www.dealnews.com/Ozark-Trail-Comfort-Director-Chair-for-11-pickup-at-Walmart/2173556.html,2018-01-07T21:33:02-05:00,$11,Ozark Trail Comfort Director Chair,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vkevfggyztncr8fyxqs1",3,pickup at Walmart,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173556"">Ozark Trail Comfort Director Chair with Side Pocket</a> in Black for <b>$10.88</b>. Opt for in-store <b>pickup</b> to avoid the $5.99 shipping fee. That's $4 off and the lowest price we could find. It features 600D polyester fabric construction and a 300-lb. weight capacity."
,2173535,BABIES & KIDS ITEMS,https://www.dealnews.com/Samsung-Digital-Video-Baby-Monitor-System-from-160-free-shipping/2173535.html,2018-01-07T21:40:04-05:00,from $160,Samsung Digital Video Baby Monitor System,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ztvqbysa31hvsj0v3xgp",2,free shipping,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173535"">Samsung BabyView Digital Video Baby Monitor System</a> for <b>$159.98</b> with <b>free shipping</b>. (Non-members pay $16 more.) That's the lowest price we could find by $39. Features include a 5"" touchscreen monitor, remote viewing on mobile devices, and night vision up to 16 feet."
,2173514,SURGE PROTECTORS,https://www.dealnews.com/Belkin-7-Outlet-Power-Strip-Surge-Protector-for-12-free-shipping-w-Prime/2173514.html,2018-01-07T21:32:30-05:00,$12,Belkin 7-Outlet Power Strip Surge Protector,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qrwsfyxd5l5vyamzgpbp",3,free shipping w/ Prime,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173514"">Belkin 7-Outlet SurgeMaster Home Series Power Strip Surge Protector</a> for <strong>$12.16</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $3. It features a 6-foot cord."
,2173505,SMALL APPLIANCES,https://www.dealnews.com/Toshiba-Convection-Oven-for-51-free-shipping/2173505.html,2018-01-07T21:09:30-05:00,$51,Toshiba Convection Oven,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wosu4gllpwcopg55ko4x",4,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173505"">Toshiba Convection Oven</a> in Stainless Steel for <strong>$50.99</strong> with <strong>free shipping.</strong> That's $9 off and the lowest price we could find. It features a timer and fits a 12"" pizza or six slices of bread."
2018-01-06T12:54:19-05:00,2173271,CREDIT CARDS,"https://www.dealnews.com/lw/click.html?20,2,2173271",,Earn a $150 bonus,Chase Freedom Unlimited® Card,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ydfbhq1eoc6ncmebhug2",,,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173271"">Chase Freedom Unlimited® Card</a> and <strong>earn a $150 Bonus</strong> after you spend $500 on purchases in your first three months from account opening. Plus, receive a <strong>0% Intro APR</strong> for 15 months on purchases and balance transfers. (After that, variable APR, currently 15.99% - 24.74%.) Other card features include earning <strong>unlimited 1.5% cash back</strong> on every purchase. It's automatic! Redeem for cash back - any amount, anytime and your Cash Back rewards do not expire as long as your account is open. Plus, there's <strong>no annual fee</strong>. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17099087,2173271"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>"
,2173499,KIDS' SHOES,https://www.dealnews.com/Chaco-Kids-Unisex-Outcross-Shoes-for-28-pickup-at-REI/2173499.html,2018-01-07T21:43:24-05:00,$28,Chaco Kids' Unisex Outcross Shoes,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jhlu827k85dfv5ghlcrq",3,pickup at REI,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173499"">Chaco Kids' Unisex Outcross Shoes</a> in several colors (Gunmetal pictured) for $37.73. In-cart, it drops to <b>$28.29</b>. Choose in-store <b>pickup</b> to avoid the $5.99 shipping fee. That's the lowest price we could find by $15. They're available in select sizes from 1 to 10. Deal ends January 8."
,2173511,SURGE PROTECTORS,https://www.dealnews.com/Belkin-6-Outlet-Power-Strip-Surge-Protector-for-18-free-shipping-w-Prime/2173511.html,2018-01-07T21:31:30-05:00,$18,Belkin 6-Outlet Power Strip Surge Protector,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kk3xnqthxfuvwuszy5tn",3,free shipping w/ Prime,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173511"">Belkin 6-Outlet Power Strip Surge Protector</a> for <strong>$17.54</strong> with <strong>free shipping.</strong> That's the lowest price we could find by $2. It features six rotating surge-protected outlets."
,2173424,KITCHEN,https://www.dealnews.com/Food-Saver-Space-Saver-Fresh-Appliance-System-for-59-free-shipping/2173424.html,2018-01-07T21:31:12-05:00,$59,FoodSaver Space-Saver Fresh Appliance System,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/th8ege4jx6t4901xr12b",3,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173424"">FoodSaver Space-Saver Fresh Appliance System</a> for <b>$58.99</b> with <b>free shipping</b>. That's the best price we could find by $11. It features 1-touch start, auto stop, and adjustable vacuum head. This kit ships with two quart zipper bags, two gallon sipper bags, a 3-cup fresh container, and 5-cup fresh container."
,2173553,CAMPING & OUTDOORS,https://www.dealnews.com/Ozark-Trail-Back-Care-Chair-for-8-pickup-at-Walmart/2173553.html,2018-01-07T21:30:30-05:00,$8,Ozark Trail Back Care Chair,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qlk1jsmwbowtr0hdmnhq",3,pickup at Walmart,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173553"">Ozark Trail Back Care Chair</a> for <b>$7.88</b>. Choose in-store <b>pickup</b> to avoid the $5.99 shipping fee. That's $6 off list and the lowest price we could find. It features a steel frame and built-in cup holder and includes a carrying bag."
,2173496,MEDICINE & MEDICAL,https://www.dealnews.com/Johnson-Johnson-50-pc-Princess-First-Aid-Kit-for-5-free-shipping-w-Prime/2173496.html,2018-01-07T21:08:03-05:00,$5,Johnson & Johnson 50pc Princess First Aid Kit,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aanhxixarbag8uey4zvb",4,free shipping w/ Prime,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173496"">Johnson &amp; Johnson Disney Princess Red Cross 50-Piece First Aid Kit</a> for <strong>$4.75</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2. It includes hand cleansing wipes, antibiotic ointment, decorated adhesive bandages, gauze pads, and more.<br>
<br>
Note: It's currently out of stock but can still be ordered for this price."
,2173439,TV STANDS,https://www.dealnews.com/Convenience-Concepts-3-Tier-TV-Stand-for-30-free-shipping/2173439.html,2018-01-07T21:29:56-05:00,$30,Convenience Concepts 3-Tier TV Stand,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cr4ze0wc6wirqnk6qoh2",3,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173439"">Convenience Concepts Designs2Go 3-Tier TV Stand</a> in Black for <strong>$29.74</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $10. It fits TVs up to 32"" and has a weight capacity of 80 lbs."
,2173550,EXTENSION CORDS & POWER STRIPS,https://www.dealnews.com/Prime-6-Outlet-Power-Strip-2-Pack-for-4-free-shipping/2173550.html,2018-01-07T20:54:08-05:00,$4,Prime 6-Outlet Power Strip 2-Pack,True,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mecrvutcgaodnzafgcbv",5,free shipping,"For in-store pickup only, with price and stock varying by ZIP, Lowe's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173550"">Prime 6-Outlet Power Strip 2-Pack</a> for <strong>$3.97</strong>. That's 50 cents under our mention from two weeks ago and $7 under the lowest price we could find for a similar 2-pack elsewhere. Each strip features a circuit breaker and 2-foot power cord. Deal ends February 18."
,2173445,TOYS & HOBBIES,https://www.dealnews.com/Shrinky-Dinks-Cool-Stuff-Activity-Set-for-6-free-shipping-w-Prime/2173445.html,2018-01-07T21:28:58-05:00,$6,Shrinky Dinks Cool Stuff Activity Set,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/whmejivddkt7h9y9b3bn",3,free shipping w/ Prime,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2173445"">Shrinky Dinks Cool Stuff Activity Set</a> for <strong>$5.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $4. It includes eight color pencils, eight stands, six pipe cleaners, two key chains, and six magnets."
