hotness,url,time_modified,price,title,time_published,uuid,picture_url,category,description,editors_choice,shipping
3,https://www.dealnews.com/Guardians-of-the-Galaxy-Music-Mix-Star-Lord-for-5-w-25-purchase-free-shipping-w-Prime/2169863.html,2018-01-02T07:42:52-05:00,$5 w/ $25 purchase,Guardians of the Galaxy Music Mix Star-Lord,,2169863,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/i57wdcniedqcbpry0qtm",TOYS & HOBBIES,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169863"">Marvel Guardians of the Galaxy Electronic Music Mix Star-Lord</a> for <strong>$5.25</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $3. It includes the figure, two accessories, and a mix tape. It requires two AA batteries, included.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",,free shipping w/ Prime
2,https://www.dealnews.com/Minecraft-Birch-Forest-Biome-Playset-for-6-w-25-purchase-free-shipping-w-Prime/2169860.html,2018-01-02T07:49:23-05:00,$6 w/ $25 purchase,Minecraft Birch Forest Biome Playset,,2169860,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ndf1o6ljwncmg72aawhu",TOYS & HOBBIES,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169860"">Minecraft Birch Forest Biome Playset</a> for <strong>$6.17</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2. It includes a witch on fire figure, birch tree, two wall panels, floor, and lava tiles.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",,free shipping w/ Prime
3,https://www.dealnews.com/Star-Wars-Kylo-Ren-Electronic-Figure-for-7-w-25-purchase-free-shipping-w-Prime/2169857.html,2018-01-02T09:02:14-05:00,$7 w/ $25 purchase,Star Wars Kylo Ren Electronic Figure,,2169857,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bsbarpm4vtloyj8dnxuu",TOYS & HOBBIES,"With orders of $25 or more, Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169857"">Star Wars Kylo Ren Electronic Figure</a> for <s>$7.24</s> <strong>$7.11</strong> with <strong>free shipping</strong>. That's $4 under last week's mention and the lowest price we could find by $4. It features over 60 motion-activated sound effects and phrases and a light-up lightsaber.<br>
<br>
Also available is the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091779,2169857"">Star Wars: Rogue One Electronic Duel Imperial Death Trooper</a> for <s>$7.29</s> <strong>$7.17</strong> with <strong>free shipping</strong>. That's $2 under last week's mention and the lowest price we could find by $7. This 12"" figure features lights and sound effects.<br>
<br>
Note: These items are part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",True,free shipping w/ Prime
3,https://www.dealnews.com/Cars-3-Talkin-Race-Pals-Lightning-Mc-Queen-for-6-w-25-purchase-free-shipping-w-Prime/2169851.html,2018-01-02T09:00:18-05:00,$6 w/ $25 purchase,Cars 3 Talkin' Race Pals Lightning McQueen,,2169851,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tfi5bzwg3d6hnulvhvn6",TOYS & HOBBIES,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169851"">Just Play Cars 3 Talkin' Race Pals Lightning McQueen Plush</a> for <s>$5.37</s> <strong>$5.83</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $15. It requires three AA batteries, included.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",True,free shipping w/ Prime
4,https://www.dealnews.com/Maisto-RC-Rock-Crawler-Extreme-Vehicle-for-13-free-shipping-w-Prime/2169854.html,2018-01-02T08:59:24-05:00,$13,Maisto RC Rock Crawler Extreme Vehicle,,2169854,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y6cvgutqnp8c8ntenfgd",TOYS & HOBBIES,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169854"">Maisto Remote Control Rock Crawler Extreme Vehicle</a> for <strong>$13.32</strong> with <strong>free shipping</strong>. That's $8 under our mention from a year ago, $12 off list, and the lowest price we've seen. It features front and rear articulated suspension, three motors, and a lightweight body.",True,free shipping w/ Prime
1,https://www.dealnews.com/Kuu-Kuu-Harajuku-HJ5-Concert-Stage-for-13-pickup-at-Walmart/2169848.html,2018-01-02T08:56:47-05:00,$13,Kuu Kuu Harajuku HJ5 Concert Stage,,2169848,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tpji9lxqcvp1yffucrgs",TOYS & HOBBIES,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169848"">Kuu Kuu Harajuku HJ5 Concert Stage</a> for <strong>$12.97</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091776,2169848"">Amazon</a> charges the same.) Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $38. It features multiple themed play areas and accessories including a microphone, a G doll, and six Harajuku charms. You can also place a smart phone in the stand to magnify the sound.",True,pickup at Walmart
3,https://www.dealnews.com/Moana-of-Oceania-Adventures-with-Maui-for-6-w-25-purchase-free-shipping-w-Prime/2169839.html,2018-01-02T08:56:23-05:00,$6 w/ $25 purchase,Moana of Oceania Adventures with Maui,,2169839,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/etsshducpqhurxp6jysp",TOYS & HOBBIES,"With orders of $25 or more, Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169839"">Disney Moana of Oceania Adventures with Maui the Demigod</a> for <strong>$6.05</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $14. It includes a doll, necklace, and hawk figure.<br>
<br>
Note: This item is part of Amazon's ""add-on"" program and can only be purchased with orders of $25 or more.",True,free shipping w/ Prime
2,https://www.dealnews.com/Kuu-Kuu-Harajuku-Tour-Bus-for-9-free-shipping-w-Prime/2169842.html,2018-01-02T08:55:06-05:00,$9,Kuu Kuu Harajuku Tour Bus,,2169842,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ii0yaemrx9oo3mvfnrtz",TOYS & HOBBIES,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169842"">Kuu Kuu Harajuku Tour Bus</a> for <strong>$9.47</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11. It includes a tour van, removable couch, G doll, five musical instruments, five Harajuku Charms, a vanity, and a storage closet.",True,free shipping w/Prime
3,https://www.dealnews.com/Columbia-Womens-Plus-Mercury-Maven-IV-Jacket-for-49-8-s-h/2169833.html,2018-01-02T07:42:08-05:00,$49,Columbia Women's Plus Mercury Maven IV Jacket,,2169833,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kaif2r8nfk0ulkzab9sq",COATS,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169833"">Columbia Women's Plus Mercury Maven IV Jacket</a> in several colors (Black Tapestry Print pictured) for <strong>$49</strong> plus <strong>$7.95</strong> for shipping. That's the lowest price we could find by $40. It's available in sizes 1X and 2X.",,$8 shipping
3,https://www.dealnews.com/Victorias-Secret-Womens-Satin-Mini-Bustier-for-30-8-s-h/2169803.html,2018-01-02T07:43:35-05:00,$30,Victoria's Secret Women's Satin Mini Bustier,,2169803,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gt0iq44iydrxqqqesysz",INTIMATES,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169803"">Victoria's Secret Women's Dream Angels Satin Mini Bustier</a> in Black or Silver for <strong>$29.99</strong> plus <strong>$8</strong> for shipping. That's $25 off list and the lowest price we could find. It's available in sizes 32 to 38 with B to DD cup sizes.",,$8 shipping
4,https://www.dealnews.com/Fjallraven-Mens-Keb-Down-Jacket-for-199-16-s-h/2169827.html,2018-01-02T08:54:15-05:00,$199,Fjallraven Men's Keb Down Jacket,,2169827,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dpijnvqgzetezn2jndwk",COATS,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169827"">Fjallraven Men's Keb Down Jacket</a> in Black for <strong>$199</strong> plus <strong>$15.95</strong> for shipping. That's $224 off list and the lowest price we could find. It's available in size L only.",True,$16 shipping
3,https://www.dealnews.com/Refurb-Apple-Air-Port-802.11-ac-Wireless-Base-for-100-5-s-h/2169758.html,2018-01-02T07:41:27-05:00,$100,Refurb Apple AirPort 802.11ac Wireless Base,,2169758,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r7kpgxzvop38evb1ixkc",ROUTERS,"Yugster offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169758"">Apple AirPort Extreme 802.11ac Wireless Base Station</a> for <strong>$99.97</strong> plus <strong>$5</strong> for shipping. That's the lowest price we could find by $5. It uses 802.11ac WiFi technology, which offers up to 40% faster transmissions than 802.11n.<br>
<br>
A 30-day Yugster warranty applies.",,$5 shipping
5,https://www.dealnews.com/Nike-Mens-Air-Max-Zero-SE-Shoes-for-64-free-shipping/2169764.html,2018-01-02T08:41:20-05:00,$64,Nike Men's Air Max Zero SE Shoes,,2169764,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/n4ys9k0uerm8kmxeblzh",SHOES,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169764"">Nike Men's Air Max Zero SE Shoes</a> in Velvet Brown or Bordeaux for $84.97. That drops to <strong>$63.73</strong> in-cart. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091698,2169764"">join</a>.) That's the lowest price we could find by $44, outside of the mention below. They're available in sizes 7 to 15.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091701,2169764"">Sneakermdinc via eBay</a> has them for $64.60 with free shipping.",,free shipping
3,https://www.dealnews.com/Under-Armour-Womens-Storm-No-Breaks-Jacket-for-50-free-shipping/2169824.html,2018-01-02T07:41:02-05:00,$50,Under Armour Women's Storm No Breaks Jacket,,2169824,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vcbqkiyex9ra2ibsj3nd",ACTIVEWEAR,"Eastbay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169824"">Under Armour Women's Coldgear Infrared Storm No Breaks Jacket</a> in Black/Black or Black/Grape for $99.99. In-cart, the price drops to <strong>$50</strong>. With <strong>free shipping</strong>, that's $75 off list and the lowest price we could find. They're available in select sizes from S to L. Deal ends January 2.",,free shipping
3,https://www.dealnews.com/Victorias-Secret-Womens-Flannel-Joggers-for-20-8-s-h/2169800.html,2018-01-02T07:39:53-05:00,$20,Victoria's Secret Women's Flannel Joggers,,2169800,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vjwggx7cieuldu2smqc0",SLEEP & LOUNGE,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169800"">Victoria's Secret Women's Flannel Joggers</a> in several colors (Adore Red Dot pictured) for <strong>$19.99</strong> plus <strong>$8</strong> for shipping. That's $20 off list and the lowest price we could find. They're available in select sizes from XS to XL.",,$8 shipping
3,https://www.dealnews.com/Under-Armour-Mens-SC30-Essentials-Shorts-for-15-free-shipping/2169821.html,2018-01-02T07:37:33-05:00,$15,Under Armour Men's SC30 Essentials Shorts,,2169821,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/b7nznfaqdt5ptg1znrcp",SHORTS,"Eastbay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169821"">Under Armour Men's SC30 Essentials Basketball Shorts</a> in Black/White or Navy/Graphite for an in-cart price of <strong>$15</strong> with <strong>free shipping</strong>. That's $3 under our April mention and the lowest price we've seen. (It's the best deal today by $19.) They're available in select sizes from S to 3XL. Deal ends January 2.",,free shipping
3,https://www.dealnews.com/Burton-Mens-Heritage-Down-Jacket-for-99-free-shipping/2169809.html,2018-01-02T07:35:46-05:00,$99,Burton Men's Heritage Down Jacket,,2169809,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yvgohvpwxd4hdp22jxek",COATS,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169809"">Burton Men's Heritage Down Jacket</a> in Black or Fir for <strong>$99</strong>. Coupon code ""EMY17"" yields <strong>free shipping</strong>. plus <strong>$11.95</strong> for shipping. That's a savings of $43 and the lowest price we could find. It's available in select sizes from S to XXL.",,free shipping
4,https://www.dealnews.com/Original-S.W.A.T.-Mens-Hawk-9-Boots-for-44-free-shipping/2169818.html,2018-01-02T08:53:15-05:00,$44,"Original S.W.A.T. Men's Hawk 9"" Boots",,2169818,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/thlem9orz46c8v3vgwlh",SHOES,"Botach via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169818"">Original S.W.A.T. Men's Hawk 9"" Waterproof Boots</a> in Coyote for <strong>$43.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $65. They're available in medium and wide widths in select sizes from 4 to 16.",True,free shipping
3,https://www.dealnews.com/Stack-On-Collapsible-Stackable-Folding-Crate-for-15-3-for-36-free-shipping/2169761.html,2018-01-02T07:35:02-05:00,"$15, 3 for $36",Stack-On Collapsible Stackable Folding Crate,,2169761,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u3b3tw4hm3mgxrubicpc",HOME & GARDEN,"That Daily Deal offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169761"">Stack-On Collapsible Stackable Folding Crate</a> in Black for <strong>$14.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $10. It measures 15.8"" x 23.6"" x 8.8"" and folds down to less than 1.75"" tall.<br>
<br>
Even better, you can buy <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091668,2169761"">three crates</a> for <strong>$35.97</strong> with <strong>free shipping</strong>. (That's a savings of $39.) Additional crates can then be purchased for $11.99 each as well.",,free shipping
2,https://www.dealnews.com/PUMA-Womens-Fierce-Low-Lace-Training-Shoes-for-30-free-shipping/2169806.html,2018-01-02T07:34:27-05:00,$30,PUMA Women's Fierce Low Lace Training Shoes,,2169806,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jly92r0mzfg2wt21q8op",SHOES,"PUMA via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169806"">PUMA Women's Fierce Low Lace Training Shoes</a> in several colors (White/Black pictured) for <strong>$29.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $4. They're available in select sizes from 5.5 to 10.",,free shipping
3,https://www.dealnews.com/Dirt-Devil-Cyclonic-Bagless-Upright-Vacuum-for-40-free-shipping/2169812.html,2018-01-02T07:34:08-05:00,$40,Dirt Devil Cyclonic Bagless Upright Vacuum,,2169812,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vnlp4ripsp7srdyjepkj",VACUUM CLEANERS,"Dirt Devil via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169812"">Dirt Devil Extreme Cyclonic Bagless Upright Vacuum</a> for <strong>$39.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $10, although we saw it for $4 less in November. This 9.8-lb. vacuum features a washable HEPA media filter, 6-foot stretch hose, and a 20-foot cord.",,free shipping
3,https://www.dealnews.com/Wolverine-Mens-1883-Percy-Leather-Boots-for-79-12-s-h/2169815.html,2018-01-02T07:33:53-05:00,$79,Wolverine Men's 1883 Percy Leather Boots,,2169815,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nzzij1yvs1eee8rpz3qn",SHOES,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169815"">Wolverine Men's 1883 Percy Leather Boots</a> in Black or Brown for <strong>$79</strong> plus <strong>$11.95</strong> for shipping. That's $216 of list and the lowest price we could find. They're available in select sizes from 8.5 to 10.5.",,$12 shipping
3,https://www.dealnews.com/Ann-Taylor-Sale-Extra-60-off-free-shipping-w-125/2169749.html,2018-01-02T09:55:20-05:00,Extra 60% off,Ann Taylor Sale,,2169749,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pv3zgo4anugb73lpicie",CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169749"">Ann Taylor</a> takes an <strong>extra 60% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091614,2169749"">women's sale apparel, shoes, and accessories</a>. (Discount applies in-cart.) Shipping adds a flat <strong>$8.95</strong>, but orders of $125 or more bag free shipping. Some exclusions may apply, and sizes may be limited. Deal ends January 2.",,free shipping w/ $125
4,https://www.dealnews.com/Sunny-Health-and-Fitness-Indoor-Bike-for-150-free-shipping/2169752.html,2018-01-02T09:34:58-05:00,$150,Sunny Health and Fitness Indoor Bike,,2169752,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wmba2nxilkxpsqsgyo0m",EXERCISE EQUIPMENT,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169752"">Sunny Health and Fitness Indoor Cycling Bike</a> in Silver or Red for <strong>$149.99</strong> with <strong>free shipping</strong>. Outside of seller below, that's the lowest price we could find by $11 and the best deal we've seen for this bike. It features a steel frame, 30-lb. flywheel and chain drive mechanism, adjustable seat and handlebars, adjustable resistance knob, water bottle holder, and 220-lb. weight capacity.<br>
<br>
Note: It is temporarily out of stock but can still be ordered at this price and shipped when available. Need it sooner? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091620,2169752"">Walmart</a> offers it in Silver for $154 with free shipping.",,free shipping
3,https://www.dealnews.com/Upcoming-Outback-Steakhouse-Bloomin-Onion-free-w-any-purchase/2169740.html,2018-01-02T07:33:17-05:00,free w/ any purchase,Upcoming: Outback Steakhouse Bloomin' Onion,,2169740,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aznnghkkeg8pzfsuos5v",RESTAURANTS,"On January 2, to celebrate the South Carolina Gamecocks' come-from-behind victory in the Outback Bowl, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091572,2169740"">Outback Steakhouse</a> offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169740"">Bloomin' Onion</a> for <strong>free</strong> with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091575,2169740"">purchase of any item</a> when you use the phrase ""Outback Bowl"". (This deal is even available for Michigan fans. We hope it helps <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091578,2169740"">soften the blow</a>.) That's tied with our October mention as the best deal we've seen on a Bloomin' Onion. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091581,2169740"">Click here</a> to find a location near you.",,
3,https://www.dealnews.com/Serta-Perfect-Sleeper-Queen-Mattress-Set-from-498-free-shipping/2169791.html,2018-01-02T07:32:09-05:00,from $498,Serta Perfect Sleeper Queen Mattress Set,,2169791,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gdo9kt8cqoceumozkaqx",BEDDING,"For its members, Sam's Club offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169791"">Serta Perfect Sleeper Castleview Cushion Firm Pillowtop Queen Mattress Set</a> for <strong>$498</strong> with <strong>free shipping</strong>. (Non-members pay $49.80 more, so it's best to buy a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091758,2169791"">Sam's Club 1-Year Membership</a> for $45 instead.) That's tied with our mention from a year ago and $97 under the lowest price we could find for a similar item sold elsewhere. It includes your choice of a 9"" or 5.75"" box spring.",,free shipping
2,https://www.dealnews.com/Star-Wars-Saga-Me-Reader-for-8-pickup-at-Toys-R-Us/2169785.html,2018-01-02T07:48:48-05:00,$8,Star Wars Saga Me Reader,,2169785,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nmvgb7ud2ecj1dil4nfq",BOOKS,"Toys""R""US offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169785"">Star Wars Saga Me Reader</a> for $9.98. Coupon code ""NEWYEARS20"" cuts that to <strong>$7.98</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.98 shipping fee. That's the lowest price we could find by $10. It includes eight hardcover books that can be read aloud by the Me Reader. Three AAA batteries are required (included). Deal ends January 6.",,"pickup at Toys""R""Us"
3,https://www.dealnews.com/Prepworks-by-Progressive-6-pc-Pro-Keeper-Set-for-36-free-shipping/2169782.html,2018-01-02T07:31:32-05:00,$36,Prepworks by Progressive 6pc ProKeeper Set,,2169782,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rs2rkfbwu3uayu8oqdgq",KITCHEN,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169782"">Prepworks by Progressive 6-Piece ProKeeper Set</a> for <strong>$35.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $24. It includes a 4-quart, 2.5-quart, 1.5-quart, 1.4-quart, and two 1.5-cup containers with air-tight silicone seals.",,free shipping
3,https://www.dealnews.com/Jegs-Performance-3-Drawer-Tool-Box-for-31-free-shipping/2169779.html,2018-01-02T08:52:24-05:00,$31,Jegs Performance 3-Drawer Tool Box,,2169779,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dscnbww6dmowsr6jxq0u",TOOL STORAGE & ORGANIZATION,"Jegs via eBay offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169779"">Jegs Performance 3-Drawer Tool Box</a> for <strong>$30.97</strong> with <strong>free shipping</strong>. That's $5 under our December mention, $19 off, and the lowest price we've seen. Features include a central lock, carrying handle, and two latches.",True,free shipping
3,https://www.dealnews.com/T-fal-Performa-3-qt-Stainless-Steel-Sauce-Pan-for-13-free-shipping-w-Prime/2169776.html,2018-01-02T07:31:10-05:00,$13,T-fal Performa 3qt Stainless Steel Sauce Pan,,2169776,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/phbw5hztesl6ftnfxfmb",KITCHEN,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169776"">T-fal Performa 3-Quart Stainless Steel Sauce Pan</a> for <strong>$12.74</strong> with <strong>free shipping</strong> for Prime members. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091755,2169776"">Target</a> charges the same with in-store pickup.) That's $17 off and the lowest price we could find. It's dishwasher-safe and oven safe to 500 degrees.",,free shipping w/ Prime
3,https://www.dealnews.com/Nike-Mens-Dunk-High-Basketball-Shoes-for-52-free-shipping/2169746.html,2018-01-02T07:30:23-05:00,$52,Nike Men's Dunk High Basketball Shoes,,2169746,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vhfjw4hbv6xyeljgsps3",SHOES,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169746"">Nike Men's Dunk High Basketball Shoes</a> in White/Red or White/Black for $69.97. In cart, that drops to <strong>$52.48</strong>. Plus, Nike+ members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091596,2169746"">join</a>.) That's $48 off list and the lowest price we could find. They're available in select sizes from 7 to 15. Deal ends January 4.",,free shipping
3,https://www.dealnews.com/Intex-Mossy-Oak-Twin-Downy-Air-Mattress-for-16-pickup-at-Walmart/2169737.html,2018-01-02T07:29:33-05:00,$16,Intex Mossy Oak Twin Downy Air Mattress,,2169737,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nnkd5rt3lrnvobhepefz",CAMPING & OUTDOORS,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169737"">Intex Mossy Oak Twin Prestige Downy Airbed Mattress</a> for <strong>$15.97</strong>. Opt for in-store <strong>pickup</strong> to avoid the $49.97 shipping fee. That's $14 off list and the lowest price we could find, although we saw it for $4 less in September. It features a flocked top and 3-in-1 valve with extra-wide openings.",,pickup at Walmart
